id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,1
6,-25.428,-49.273,-22.903,-43.208,1
8,-25.428,-49.273,-22.018,-47.891,1
10,-25.428,-49.273,-22.906,-47.061,1
15,-25.428,-49.273,-23.463,-46.533,3
16,-25.428,-49.273,-30.033,-51.23,1
56,-25.428,-49.273,48.85341,2.3488,1
143,-25.428,-49.273,42.73698,-84.48387,1
904,-23.548,-46.636,-22.903,-43.208,5
906,-23.548,-46.636,-22.018,-47.891,2
907,-23.548,-46.636,-8.054,-34.881,1
908,-23.548,-46.636,-22.906,-47.061,5
913,-23.548,-46.636,-23.463,-46.533,4
914,-23.548,-46.636,-30.033,-51.23,1
916,-23.548,-46.636,-22.315,-49.061,5
921,-23.548,-46.636,40.4165,-3.70256,1
926,-23.548,-46.636,-21.178,-47.81,1
928,-23.548,-46.636,-3.102,-60.025,1
943,-23.548,-46.636,51.50853,-0.12574,4
954,-23.548,-46.636,48.85341,2.3488,2
972,-23.548,-46.636,53.48095,-2.23743,1
973,-23.548,-46.636,52.52437,13.41053,1
977,-23.548,-46.636,-23.179,-45.887,3
996,-23.548,-46.636,37.87159,-122.27275,1
1052,-23.548,-46.636,33.749,-84.38798,1
1068,-23.548,-46.636,39.96118,-82.99879,1
1080,-23.548,-46.636,48.76507,2.26655,1
1082,-23.548,-46.636,37.44188,-122.14302,1
1083,-23.548,-46.636,53.38297,-1.4659,2
1089,-23.548,-46.636,51.75222,-1.25596,1
1102,-23.548,-46.636,52.40656,-1.51217,1
1113,-23.548,-46.636,-34.92145,-57.95453,1
1128,-23.548,-46.636,50.90395,-1.40428,3
1139,-23.548,-46.636,54.04649,-2.79988,1
1206,-23.548,-46.636,53.57532,10.01534,1
1502,-29.76,-51.147,30.26715,-97.74306,1
2247,-22.883,-43.104,-23.548,-46.636,2
2251,-22.883,-43.104,-22.903,-43.208,6
2255,-22.883,-43.104,-22.906,-47.061,1
2316,-22.883,-43.104,38.71667,-9.13333,2
2694,-22.903,-43.208,-25.428,-49.273,1
2696,-22.903,-43.208,-23.548,-46.636,21
2699,-22.903,-43.208,-22.883,-43.104,2
2703,-22.903,-43.208,-8.054,-34.881,1
2704,-22.903,-43.208,-22.906,-47.061,3
2709,-22.903,-43.208,-23.463,-46.533,2
2712,-22.903,-43.208,-22.315,-49.061,1
2728,-22.903,-43.208,-15.78,-47.93,1
2739,-22.903,-43.208,51.50853,-0.12574,2
2750,-22.903,-43.208,48.85341,2.3488,3
2762,-22.903,-43.208,41.38879,2.15899,1
2768,-22.903,-43.208,53.48095,-2.23743,1
2769,-22.903,-43.208,52.52437,13.41053,1
2770,-22.903,-43.208,-22.744,-43.708,1
2775,-22.903,-43.208,41.89193,12.51133,1
2777,-22.903,-43.208,53.55014,-113.46871,1
2791,-22.903,-43.208,42.44063,-76.49661,2
2792,-22.903,-43.208,37.87159,-122.27275,1
2807,-22.903,-43.208,39.95233,-75.16379,1
2815,-22.903,-43.208,52.48142,-1.89983,1
2856,-22.903,-43.208,52.2,0.11667,1
2868,-22.903,-43.208,40.71427,-74.00597,2
2870,-22.903,-43.208,36.97412,-122.0308,1
2876,-22.903,-43.208,48.76507,2.26655,1
2885,-22.903,-43.208,51.75222,-1.25596,1
2890,-22.903,-43.208,55.86515,-4.25763,1
2901,-22.903,-43.208,32.84727,-117.2742,1
2915,-22.903,-43.208,50.82838,-0.13947,1
2918,-22.903,-43.208,25.53844,-80.40894,1
2924,-22.903,-43.208,50.90395,-1.40428,1
2937,-22.903,-43.208,45.50884,-73.58781,1
2977,-22.903,-43.208,51.45523,-2.59665,3
2996,-22.903,-43.208,49.24966,-123.11934,1
3026,-22.903,-43.208,51.05011,-114.08529,1
3027,-22.903,-43.208,45.76667,4.88333,1
3145,-16.679,-49.254,-23.548,-46.636,1
3149,-16.679,-49.254,-22.903,-43.208,1
3594,-22.018,-47.891,-23.548,-46.636,5
3601,-22.018,-47.891,-8.054,-34.881,1
3602,-22.018,-47.891,-22.906,-47.061,3
3637,-22.018,-47.891,51.50853,-0.12574,2
3777,-22.018,-47.891,53.38297,-1.4659,1
4043,-8.054,-34.881,-23.548,-46.636,5
4047,-8.054,-34.881,-22.903,-43.208,1
4051,-8.054,-34.881,-22.906,-47.061,2
4056,-8.054,-34.881,-23.463,-46.533,1
4086,-8.054,-34.881,51.50853,-0.12574,3
4097,-8.054,-34.881,48.85341,2.3488,1
4204,-8.054,-34.881,48.93333,2.36667,1
4216,-8.054,-34.881,42.35843,-71.05977,1
4261,-8.054,-34.881,44.93333,4.9,1
4311,-8.054,-34.881,48.78333,2.46667,1
4492,-22.906,-47.061,-23.548,-46.636,21
4496,-22.906,-47.061,-22.903,-43.208,2
4501,-22.906,-47.061,51.45625,-0.97113,1
4506,-22.906,-47.061,-30.033,-51.23,1
4535,-22.906,-47.061,51.50853,-0.12574,2
4538,-22.906,-47.061,53.79648,-1.54785,2
4551,-22.906,-47.061,48.68439,6.18496,1
4564,-22.906,-47.061,53.48095,-2.23743,1
4567,-22.906,-47.061,49.41794,2.82606,1
4578,-22.906,-47.061,43.60426,1.44367,3
4619,-22.906,-47.061,48.24896,11.65101,1
4663,-22.906,-47.061,51.23536,-0.57427,1
4666,-22.906,-47.061,36.97412,-122.0308,1
4674,-22.906,-47.061,37.44188,-122.14302,1
4721,-22.906,-47.061,52.37052,9.73322,1
4777,-22.906,-47.061,45.16667,5.71667,1
4778,-22.906,-47.061,42.03471,-93.61994,1
4864,-22.906,-47.061,41.4995,-81.69541,1
5390,-27.597,-48.549,-23.548,-46.636,1
5394,-27.597,-48.549,-22.903,-43.208,1
5398,-27.597,-48.549,-22.906,-47.061,2
5411,-27.597,-48.549,40.4165,-3.70256,2
5444,-27.597,-48.549,48.85341,2.3488,1
5449,-27.597,-48.549,48.68439,6.18496,1
5462,-27.597,-48.549,53.48095,-2.23743,1
5580,-27.597,-48.549,46.58333,0.33333,1
5618,-27.597,-48.549,50.90395,-1.40428,1
6737,-23.463,-46.533,-23.548,-46.636,5
6741,-23.463,-46.533,-22.903,-43.208,1
6745,-23.463,-46.533,-22.906,-47.061,1
6752,-23.463,-46.533,-19.817,-43.956,1
6911,-23.463,-46.533,36.97412,-122.0308,1
7184,-30.033,-51.23,-25.428,-49.273,3
7186,-30.033,-51.23,-23.548,-46.636,13
7189,-30.033,-51.23,-22.883,-43.104,1
7190,-30.033,-51.23,-22.903,-43.208,2
7194,-30.033,-51.23,-22.906,-47.061,1
7202,-30.033,-51.23,-22.315,-49.061,2
7218,-30.033,-51.23,-15.78,-47.93,1
7224,-30.033,-51.23,48.78232,9.17702,1
7230,-30.033,-51.23,40.42587,-86.90807,1
7293,-30.033,-51.23,43.07305,-89.40123,1
7313,-30.033,-51.23,48.24896,11.65101,1
7369,-30.033,-51.23,53.38297,-1.4659,1
7375,-30.033,-51.23,51.75222,-1.25596,1
7397,-30.033,-51.23,47.9959,7.85222,2
7416,-30.033,-51.23,49.00937,8.40444,1
