id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,39
5,-25.428,-49.273,-22.883,-43.104,2
6,-25.428,-49.273,-22.903,-43.208,18
8,-25.428,-49.273,-22.018,-47.891,7
9,-25.428,-49.273,-8.054,-34.881,2
10,-25.428,-49.273,-22.906,-47.061,6
12,-25.428,-49.273,-27.597,-48.549,14
15,-25.428,-49.273,-23.463,-46.533,6
16,-25.428,-49.273,-30.033,-51.23,7
18,-25.428,-49.273,-22.315,-49.061,10
20,-25.428,-49.273,-23.425,-51.939,1
34,-25.428,-49.273,-15.78,-47.93,4
38,-25.428,-49.273,-29.684,-53.807,2
40,-25.428,-49.273,48.78232,9.17702,1
46,-25.428,-49.273,40.42587,-86.90807,1
47,-25.428,-49.273,-3.717,-38.543,1
50,-25.428,-49.273,-20.319,-40.338,1
52,-25.428,-49.273,-20.754,-42.882,3
69,-25.428,-49.273,41.55032,-8.42005,2
70,-25.428,-49.273,-21.245,-45,1
71,-25.428,-49.273,38.71667,-9.13333,1
75,-25.428,-49.273,52.52437,13.41053,1
79,-25.428,-49.273,-23.179,-45.887,2
94,-25.428,-49.273,-20.443,-54.646,2
103,-25.428,-49.273,40.64427,-8.64554,1
119,-25.428,-49.273,-20.82,-49.379,1
120,-25.428,-49.273,40.44062,-79.99589,1
127,-25.428,-49.273,39.73915,-104.9847,1
156,-25.428,-49.273,52.9536,-1.15047,1
170,-25.428,-49.273,39.96118,-82.99879,1
194,-25.428,-49.273,-33.86785,151.20732,1
208,-25.428,-49.273,-12.267,-38.967,1
228,-25.428,-49.273,42.88052,-8.54569,1
229,-25.428,-49.273,52.6386,-1.13169,2
244,-25.428,-49.273,38.98067,-76.93692,1
246,-25.428,-49.273,-29.168,-51.179,1
451,-26.908,-48.662,-23.548,-46.636,3
461,-26.908,-48.662,-27.597,-48.549,3
634,-26.908,-48.662,53.38297,-1.4659,1
898,-23.548,-46.636,-25.428,-49.273,8
901,-23.548,-46.636,-29.76,-51.147,1
903,-23.548,-46.636,-22.883,-43.104,12
904,-23.548,-46.636,-22.903,-43.208,22
905,-23.548,-46.636,-16.679,-49.254,3
906,-23.548,-46.636,-22.018,-47.891,21
907,-23.548,-46.636,-8.054,-34.881,8
908,-23.548,-46.636,-22.906,-47.061,63
910,-23.548,-46.636,-27.597,-48.549,8
912,-23.548,-46.636,42.65258,-73.75623,1
913,-23.548,-46.636,-23.463,-46.533,23
914,-23.548,-46.636,-30.033,-51.23,6
915,-23.548,-46.636,-19.817,-43.956,4
916,-23.548,-46.636,-22.315,-49.061,37
918,-23.548,-46.636,-23.425,-51.939,1
920,-23.548,-46.636,-5.795,-35.209,3
921,-23.548,-46.636,40.4165,-3.70256,1
922,-23.548,-46.636,-21.764,-43.35,1
925,-23.548,-46.636,-18.919,-48.277,2
926,-23.548,-46.636,-21.178,-47.81,9
927,-23.548,-46.636,-7.115,-34.863,1
928,-23.548,-46.636,-3.102,-60.025,2
930,-23.548,-46.636,-23.31,-51.163,3
931,-23.548,-46.636,-12.971,-38.511,7
932,-23.548,-46.636,-15.78,-47.93,6
940,-23.548,-46.636,-29.718,-52.426,1
945,-23.548,-46.636,-3.717,-38.543,3
950,-23.548,-46.636,-20.754,-42.882,1
952,-23.548,-46.636,38.34517,-0.48149,1
953,-23.548,-46.636,-1.456,-48.504,7
957,-23.548,-46.636,34.05223,-118.24368,1
958,-23.548,-46.636,43.61092,3.87723,1
966,-23.548,-46.636,41.38879,2.15899,1
968,-23.548,-46.636,-21.245,-45,3
969,-23.548,-46.636,38.71667,-9.13333,2
974,-23.548,-46.636,-22.744,-43.708,1
977,-23.548,-46.636,-23.179,-45.887,2
978,-23.548,-46.636,40.11642,-88.24338,2
989,-23.548,-46.636,35.7721,-78.63861,1
990,-23.548,-46.636,29.65163,-82.32483,1
992,-23.548,-46.636,-20.443,-54.646,1
996,-23.548,-46.636,37.87159,-122.27275,1
997,-23.548,-46.636,-20.539,-47.401,2
1007,-23.548,-46.636,43.07305,-89.40123,1
1010,-23.548,-46.636,-22.725,-47.649,6
1014,-23.548,-46.636,38.89511,-77.03637,1
1021,-23.548,-46.636,-7.191,-48.207,2
1022,-23.548,-46.636,-23.694,-46.565,4
1026,-23.548,-46.636,40.58526,-105.08442,1
1030,-23.548,-46.636,-22.886,-48.445,1
1035,-23.548,-46.636,-22.952,-46.542,1
1037,-23.548,-46.636,-5.089,-42.802,1
1046,-23.548,-46.636,-23.523,-46.188,2
1054,-23.548,-46.636,52.9536,-1.15047,1
1060,-23.548,-46.636,52.2,0.11667,1
1066,-23.548,-46.636,-9.666,-35.735,1
1068,-23.548,-46.636,39.96118,-82.99879,1
1087,-23.548,-46.636,48.47629,8.93528,1
1088,-23.548,-46.636,40.42972,-3.67975,1
1089,-23.548,-46.636,51.75222,-1.25596,1
1093,-23.548,-46.636,-24.956,-53.455,1
1096,-23.548,-46.636,-21.794,-48.176,1
1100,-23.548,-46.636,43.15478,-77.61556,1
1103,-23.548,-46.636,28.53834,-81.37924,2
