id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,4
6,-25.428,-49.273,-22.903,-43.208,3
8,-25.428,-49.273,-22.018,-47.891,2
10,-25.428,-49.273,-22.906,-47.061,1
12,-25.428,-49.273,-27.597,-48.549,1
15,-25.428,-49.273,-23.463,-46.533,4
16,-25.428,-49.273,-30.033,-51.23,2
23,-25.428,-49.273,40.4165,-3.70256,1
46,-25.428,-49.273,40.42587,-86.90807,1
52,-25.428,-49.273,-20.754,-42.882,1
56,-25.428,-49.273,48.85341,2.3488,2
76,-25.428,-49.273,-22.744,-43.708,1
95,-25.428,-49.273,39.29038,-76.61219,1
142,-25.428,-49.273,43.70011,-79.4163,1
308,-25.428,-49.273,53.57532,10.01534,1
898,-23.548,-46.636,-25.428,-49.273,4
903,-23.548,-46.636,-22.883,-43.104,1
904,-23.548,-46.636,-22.903,-43.208,7
906,-23.548,-46.636,-22.018,-47.891,1
908,-23.548,-46.636,-22.906,-47.061,27
910,-23.548,-46.636,-27.597,-48.549,2
913,-23.548,-46.636,-23.463,-46.533,11
914,-23.548,-46.636,-30.033,-51.23,3
915,-23.548,-46.636,-19.817,-43.956,1
916,-23.548,-46.636,-22.315,-49.061,13
925,-23.548,-46.636,-18.919,-48.277,1
928,-23.548,-46.636,-3.102,-60.025,1
932,-23.548,-46.636,-15.78,-47.93,1
943,-23.548,-46.636,51.50853,-0.12574,6
950,-23.548,-46.636,-20.754,-42.882,2
952,-23.548,-46.636,38.34517,-0.48149,1
954,-23.548,-46.636,48.85341,2.3488,7
971,-23.548,-46.636,30.62798,-96.33441,1
973,-23.548,-46.636,52.52437,13.41053,4
974,-23.548,-46.636,-22.744,-43.708,1
988,-23.548,-46.636,48.11198,-1.67429,1
989,-23.548,-46.636,35.7721,-78.63861,1
995,-23.548,-46.636,42.44063,-76.49661,2
996,-23.548,-46.636,37.87159,-122.27275,1
1007,-23.548,-46.636,43.07305,-89.40123,1
1028,-23.548,-46.636,49.40768,8.69079,1
1068,-23.548,-46.636,39.96118,-82.99879,2
1071,-23.548,-46.636,51.23536,-0.57427,1
1074,-23.548,-46.636,36.97412,-122.0308,2
1084,-23.548,-46.636,47.60621,-122.33207,1
1089,-23.548,-46.636,51.75222,-1.25596,2
1090,-23.548,-46.636,46.58333,0.33333,1
1124,-23.548,-46.636,53.41058,-2.97794,1
1128,-23.548,-46.636,50.90395,-1.40428,3
1129,-23.548,-46.636,52.37052,9.73322,1
1132,-23.548,-46.636,54.97328,-1.61396,1
1137,-23.548,-46.636,33.96095,-83.37794,1
1138,-23.548,-46.636,40.79339,-77.86,1
1139,-23.548,-46.636,54.04649,-2.79988,1
1185,-23.548,-46.636,45.16667,5.71667,3
1189,-23.548,-46.636,51.05,3.71667,2
1236,-23.548,-46.636,43.04812,-76.14742,1
1349,-29.76,-51.147,-23.548,-46.636,1
2247,-22.883,-43.104,-23.548,-46.636,8
2251,-22.883,-43.104,-22.903,-43.208,11
2255,-22.883,-43.104,-22.906,-47.061,3
2694,-22.903,-43.208,-25.428,-49.273,3
2696,-22.903,-43.208,-23.548,-46.636,43
2699,-22.903,-43.208,-22.883,-43.104,4
2702,-22.903,-43.208,-22.018,-47.891,2
2704,-22.903,-43.208,-22.906,-47.061,10
2706,-22.903,-43.208,-27.597,-48.549,3
2709,-22.903,-43.208,-23.463,-46.533,4
2710,-22.903,-43.208,-30.033,-51.23,2
2712,-22.903,-43.208,-22.315,-49.061,2
2727,-22.903,-43.208,-12.971,-38.511,2
2728,-22.903,-43.208,-15.78,-47.93,2
2734,-22.903,-43.208,48.78232,9.17702,1
2739,-22.903,-43.208,51.50853,-0.12574,8
2749,-22.903,-43.208,-1.456,-48.504,1
2750,-22.903,-43.208,48.85341,2.3488,5
2759,-22.903,-43.208,42.00833,-91.64407,1
2762,-22.903,-43.208,41.38879,2.15899,3
2769,-22.903,-43.208,52.52437,13.41053,1
2773,-22.903,-43.208,-23.179,-45.887,1
2776,-22.903,-43.208,52.62783,1.29834,1
2777,-22.903,-43.208,53.55014,-113.46871,1
2782,-22.903,-43.208,43.60426,1.44367,2
2785,-22.903,-43.208,35.7721,-78.63861,2
2791,-22.903,-43.208,42.44063,-76.49661,1
2792,-22.903,-43.208,37.87159,-122.27275,1
2802,-22.903,-43.208,44.97997,-93.26384,2
2810,-22.903,-43.208,38.89511,-77.03637,1
2820,-22.903,-43.208,42.27756,-83.74088,1
2836,-22.903,-43.208,43.70011,-79.4163,2
2837,-22.903,-43.208,42.73698,-84.48387,1
2868,-22.903,-43.208,40.71427,-74.00597,1
2876,-22.903,-43.208,48.76507,2.26655,1
2880,-22.903,-43.208,47.60621,-122.33207,1
2885,-22.903,-43.208,51.75222,-1.25596,3
2888,-22.903,-43.208,-33.86785,151.20732,1
2898,-22.903,-43.208,52.40656,-1.51217,1
2907,-22.903,-43.208,47.9959,7.85222,1
2914,-22.903,-43.208,44.93333,4.9,1
2924,-22.903,-43.208,50.90395,-1.40428,2
2928,-22.903,-43.208,54.97328,-1.61396,1
2931,-22.903,-43.208,41.14961,-8.61099,1
2935,-22.903,-43.208,54.04649,-2.79988,1
2972,-22.903,-43.208,42.98339,-81.23304,1
2977,-22.903,-43.208,51.45523,-2.59665,1
2978,-22.903,-43.208,52.13459,-0.46632,1
2985,-22.903,-43.208,51.05,3.71667,1
2996,-22.903,-43.208,49.24966,-123.11934,1
3003,-22.903,-43.208,52.15833,4.49306,1
3145,-16.679,-49.254,-23.548,-46.636,3
3199,-16.679,-49.254,48.85341,2.3488,1
3594,-22.018,-47.891,-23.548,-46.636,10
3602,-22.018,-47.891,-22.906,-47.061,3
3610,-22.018,-47.891,-22.315,-49.061,2
3680,-22.018,-47.891,43.60426,1.44367,1
3784,-22.018,-47.891,46.58333,0.33333,1
3796,-22.018,-47.891,52.40656,-1.51217,1
3813,-22.018,-47.891,50.82838,-0.13947,1
4043,-8.054,-34.881,-23.548,-46.636,15
4047,-8.054,-34.881,-22.903,-43.208,1
4051,-8.054,-34.881,-22.906,-47.061,5
4056,-8.054,-34.881,-23.463,-46.533,2
4086,-8.054,-34.881,51.50853,-0.12574,6
4097,-8.054,-34.881,48.85341,2.3488,2
4109,-8.054,-34.881,41.38879,2.15899,1
4162,-8.054,-34.881,52.48142,-1.89983,1
4176,-8.054,-34.881,51.88921,0.90421,1
4191,-8.054,-34.881,42.03336,-87.73339,1
4243,-8.054,-34.881,43.15478,-77.61556,1
4314,-8.054,-34.881,56.33871,-2.79902,1
4321,-8.054,-34.881,55.95206,-3.19648,1
