id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,20
3,-25.428,-49.273,-29.76,-51.147,1
4,-25.428,-49.273,42.60003,-5.57032,1
6,-25.428,-49.273,-22.903,-43.208,1
8,-25.428,-49.273,-22.018,-47.891,4
10,-25.428,-49.273,-22.906,-47.061,6
12,-25.428,-49.273,-27.597,-48.549,7
15,-25.428,-49.273,-23.463,-46.533,2
16,-25.428,-49.273,-30.033,-51.23,4
17,-25.428,-49.273,-19.817,-43.956,1
18,-25.428,-49.273,-22.315,-49.061,8
23,-25.428,-49.273,40.4165,-3.70256,1
33,-25.428,-49.273,-12.971,-38.511,1
34,-25.428,-49.273,-15.78,-47.93,3
45,-25.428,-49.273,51.50853,-0.12574,1
52,-25.428,-49.273,-20.754,-42.882,1
55,-25.428,-49.273,-1.456,-48.504,1
56,-25.428,-49.273,48.85341,2.3488,1
68,-25.428,-49.273,41.38879,2.15899,1
112,-25.428,-49.273,-22.725,-47.649,1
142,-25.428,-49.273,43.70011,-79.4163,1
170,-25.428,-49.273,39.96118,-82.99879,1
898,-23.548,-46.636,-25.428,-49.273,7
904,-23.548,-46.636,-22.903,-43.208,17
905,-23.548,-46.636,-16.679,-49.254,1
906,-23.548,-46.636,-22.018,-47.891,8
907,-23.548,-46.636,-8.054,-34.881,4
908,-23.548,-46.636,-22.906,-47.061,51
909,-23.548,-46.636,51.45625,-0.97113,1
910,-23.548,-46.636,-27.597,-48.549,4
912,-23.548,-46.636,42.65258,-73.75623,1
913,-23.548,-46.636,-23.463,-46.533,20
914,-23.548,-46.636,-30.033,-51.23,7
915,-23.548,-46.636,-19.817,-43.956,9
916,-23.548,-46.636,-22.315,-49.061,51
918,-23.548,-46.636,-23.425,-51.939,1
919,-23.548,-46.636,-31.772,-52.343,1
920,-23.548,-46.636,-5.795,-35.209,3
921,-23.548,-46.636,40.4165,-3.70256,1
923,-23.548,-46.636,48.89198,2.20675,1
931,-23.548,-46.636,-12.971,-38.511,3
932,-23.548,-46.636,-15.78,-47.93,4
934,-23.548,-46.636,-15.596,-56.097,1
936,-23.548,-46.636,-29.684,-53.807,1
943,-23.548,-46.636,51.50853,-0.12574,3
945,-23.548,-46.636,-3.717,-38.543,1
950,-23.548,-46.636,-20.754,-42.882,3
953,-23.548,-46.636,-1.456,-48.504,4
957,-23.548,-46.636,34.05223,-118.24368,1
966,-23.548,-46.636,41.38879,2.15899,1
968,-23.548,-46.636,-21.245,-45,1
969,-23.548,-46.636,38.71667,-9.13333,2
974,-23.548,-46.636,-22.744,-43.708,1
977,-23.548,-46.636,-23.179,-45.887,4
979,-23.548,-46.636,41.89193,12.51133,1
980,-23.548,-46.636,52.62783,1.29834,1
988,-23.548,-46.636,48.11198,-1.67429,1
989,-23.548,-46.636,35.7721,-78.63861,1
990,-23.548,-46.636,29.65163,-82.32483,1
995,-23.548,-46.636,42.44063,-76.49661,1
1007,-23.548,-46.636,43.07305,-89.40123,1
1010,-23.548,-46.636,-22.725,-47.649,2
1022,-23.548,-46.636,-23.694,-46.565,5
1024,-23.548,-46.636,42.27756,-83.74088,2
1048,-23.548,-46.636,42.03336,-87.73339,1
1057,-23.548,-46.636,41.52519,-88.0834,1
1072,-23.548,-46.636,40.71427,-74.00597,1
1077,-23.548,-46.636,39.16533,-86.52639,1
1118,-23.548,-46.636,44.93333,4.9,1
1135,-23.548,-46.636,41.14961,-8.61099,2
1181,-23.548,-46.636,51.45523,-2.59665,1
1185,-23.548,-46.636,45.16667,5.71667,1
1201,-23.548,-46.636,37.22957,-80.41394,1
1242,-23.548,-46.636,42.04114,-87.69006,1
1349,-29.76,-51.147,-23.548,-46.636,2
1351,-29.76,-51.147,42.60003,-5.57032,2
1363,-29.76,-51.147,-30.033,-51.23,2
1365,-29.76,-51.147,-22.315,-49.061,1
1506,-29.76,-51.147,41.52519,-88.0834,1
1914,42.60003,-5.57032,39.47649,-6.37224,1
2245,-22.883,-43.104,-25.428,-49.273,1
2247,-22.883,-43.104,-23.548,-46.636,7
2251,-22.883,-43.104,-22.903,-43.208,18
2255,-22.883,-43.104,-22.906,-47.061,6
2257,-22.883,-43.104,-27.597,-48.549,1
2260,-22.883,-43.104,-23.463,-46.533,2
2261,-22.883,-43.104,-30.033,-51.23,1
2262,-22.883,-43.104,-19.817,-43.956,1
2297,-22.883,-43.104,-20.754,-42.882,1
2321,-22.883,-43.104,-22.744,-43.708,1
2324,-22.883,-43.104,-23.179,-45.887,1
2347,-22.883,-43.104,-21.754,-41.324,1
2353,-22.883,-43.104,44.97997,-93.26384,1
2371,-22.883,-43.104,42.27756,-83.74088,1
2416,-22.883,-43.104,30.43826,-84.28073,1
2694,-22.903,-43.208,-25.428,-49.273,8
2696,-22.903,-43.208,-23.548,-46.636,55
2698,-22.903,-43.208,42.60003,-5.57032,2
2699,-22.903,-43.208,-22.883,-43.104,9
2702,-22.903,-43.208,-22.018,-47.891,2
2703,-22.903,-43.208,-8.054,-34.881,3
2704,-22.903,-43.208,-22.906,-47.061,16
