id,oX,oY,dX,dY,trips
6,-25.428,-49.273,-22.903,-43.208,1
908,-23.548,-46.636,-22.906,-47.061,1
916,-23.548,-46.636,-22.315,-49.061,1
923,-23.548,-46.636,48.89198,2.20675,1
954,-23.548,-46.636,48.85341,2.3488,1
995,-23.548,-46.636,42.44063,-76.49661,1
1057,-23.548,-46.636,41.52519,-88.0834,2
1068,-23.548,-46.636,39.96118,-82.99879,1
1128,-23.548,-46.636,50.90395,-1.40428,1
1655,-29.76,-51.147,53.57532,10.01534,1
2251,-22.883,-43.104,-22.903,-43.208,1
2712,-22.903,-43.208,-22.315,-49.061,1
2719,-22.903,-43.208,48.89198,2.20675,1
2739,-22.903,-43.208,51.50853,-0.12574,1
2768,-22.903,-43.208,53.48095,-2.23743,1
2782,-22.903,-43.208,43.60426,1.44367,1
2823,-22.903,-43.208,48.24896,11.65101,1
2870,-22.903,-43.208,36.97412,-122.0308,1
2878,-22.903,-43.208,37.44188,-122.14302,1
2880,-22.903,-43.208,47.60621,-122.33207,1
3145,-16.679,-49.254,-23.548,-46.636,1
4492,-22.906,-47.061,-23.548,-46.636,1
4601,-22.906,-47.061,38.54491,-121.74052,1
7202,-30.033,-51.23,-22.315,-49.061,1
8084,-22.315,-49.061,-23.548,-46.636,2
11676,-2.53,-44.303,-23.548,-46.636,1
13546,-3.102,-60.025,-22.744,-43.708,1
15268,-15.78,-47.93,-23.548,-46.636,2
15282,-15.78,-47.93,-30.033,-51.23,1
20396,51.50853,-0.12574,51.75222,-1.25596,1
23394,-20.754,-42.882,40.42587,-86.90807,1
23582,-20.754,-42.882,54.97328,-1.61396,1
25690,-33.03932,-71.62725,42.44063,-76.49661,1
28596,50.85045,4.34878,52.15833,4.49306,1
35597,-23.179,-45.887,42.27756,-83.74088,1
35730,-23.179,-45.887,39.18361,-96.57167,1
35922,40.11642,-88.24338,-23.548,-46.636,1
41405,29.65163,-82.32483,42.44063,-76.49661,1
41417,29.65163,-82.32483,43.07305,-89.40123,1
43618,42.44063,-76.49661,42.00833,-91.64407,1
43626,42.44063,-76.49661,30.62798,-96.33441,1
51192,-34.61315,-58.37723,-22.903,-43.208,1
51374,-34.61315,-58.37723,41.82399,-71.41283,2
53433,-20.82,-49.379,-23.548,-46.636,2
56143,33.95335,-117.39616,-22.315,-49.061,1
56576,42.27756,-83.74088,-23.548,-46.636,1
58013,48.24896,11.65101,29.65163,-82.32483,1
58875,42.3751,-71.10561,48.85341,2.3488,1
64391,42.73698,-84.48387,37.44188,-122.14302,1
66454,-23.523,-46.188,-23.548,-46.636,1
74689,40.76078,-111.89105,30.26715,-97.74306,1
76332,39.96118,-82.99879,-23.548,-46.636,1
76427,39.96118,-82.99879,42.44063,-76.49661,1
79475,35.6895,139.69171,-23.548,-46.636,2
82682,37.44188,-122.14302,44.56457,-123.26204,1
110102,10.48801,-66.87919,42.44063,-76.49661,1
126022,55.95206,-3.19648,49.24966,-123.11934,1
