id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,29
3,-25.428,-49.273,-29.76,-51.147,2
5,-25.428,-49.273,-22.883,-43.104,2
6,-25.428,-49.273,-22.903,-43.208,23
7,-25.428,-49.273,-16.679,-49.254,1
8,-25.428,-49.273,-22.018,-47.891,3
9,-25.428,-49.273,-8.054,-34.881,1
10,-25.428,-49.273,-22.906,-47.061,9
12,-25.428,-49.273,-27.597,-48.549,13
15,-25.428,-49.273,-23.463,-46.533,2
16,-25.428,-49.273,-30.033,-51.23,6
17,-25.428,-49.273,-19.817,-43.956,4
18,-25.428,-49.273,-22.315,-49.061,5
20,-25.428,-49.273,-23.425,-51.939,1
21,-25.428,-49.273,-31.772,-52.343,1
22,-25.428,-49.273,-5.795,-35.209,2
27,-25.428,-49.273,-18.919,-48.277,1
28,-25.428,-49.273,-21.178,-47.81,1
30,-25.428,-49.273,-3.102,-60.025,1
32,-25.428,-49.273,-23.31,-51.163,3
34,-25.428,-49.273,-15.78,-47.93,4
35,-25.428,-49.273,-25.095,-50.162,2
48,-25.428,-49.273,53.79648,-1.54785,1
50,-25.428,-49.273,-20.319,-40.338,1
52,-25.428,-49.273,-20.754,-42.882,1
55,-25.428,-49.273,-1.456,-48.504,1
69,-25.428,-49.273,41.55032,-8.42005,2
76,-25.428,-49.273,-22.744,-43.708,2
79,-25.428,-49.273,-23.179,-45.887,2
93,-25.428,-49.273,-26.919,-49.066,1
94,-25.428,-49.273,-20.443,-54.646,2
117,-25.428,-49.273,45.46427,9.18951,1
136,-25.428,-49.273,-23.961,-46.334,1
195,-25.428,-49.273,-24.956,-53.455,1
206,-25.428,-49.273,17.15297,-89.08058,1
266,-25.428,-49.273,37.01937,-7.93223,1
348,-25.428,-49.273,51.27904,1.07992,1
351,-25.428,-49.273,42.97839,-78.79976,1
449,-26.908,-48.662,-25.428,-49.273,1
451,-26.908,-48.662,-23.548,-46.636,4
452,-26.908,-48.662,-29.76,-51.147,1
461,-26.908,-48.662,-27.597,-48.549,3
465,-26.908,-48.662,-30.033,-51.23,1
898,-23.548,-46.636,-25.428,-49.273,11
899,-23.548,-46.636,-26.908,-48.662,1
903,-23.548,-46.636,-22.883,-43.104,3
904,-23.548,-46.636,-22.903,-43.208,14
905,-23.548,-46.636,-16.679,-49.254,5
906,-23.548,-46.636,-22.018,-47.891,17
907,-23.548,-46.636,-8.054,-34.881,5
908,-23.548,-46.636,-22.906,-47.061,41
910,-23.548,-46.636,-27.597,-48.549,7
913,-23.548,-46.636,-23.463,-46.533,22
914,-23.548,-46.636,-30.033,-51.23,10
915,-23.548,-46.636,-19.817,-43.956,15
916,-23.548,-46.636,-22.315,-49.061,43
917,-23.548,-46.636,-25.395,-51.458,1
918,-23.548,-46.636,-23.425,-51.939,5
920,-23.548,-46.636,-5.795,-35.209,2
921,-23.548,-46.636,40.4165,-3.70256,2
925,-23.548,-46.636,-18.919,-48.277,4
926,-23.548,-46.636,-21.178,-47.81,16
927,-23.548,-46.636,-7.115,-34.863,1
928,-23.548,-46.636,-3.102,-60.025,1
930,-23.548,-46.636,-23.31,-51.163,1
931,-23.548,-46.636,-12.971,-38.511,8
932,-23.548,-46.636,-15.78,-47.93,11
933,-23.548,-46.636,-25.095,-50.162,1
939,-23.548,-46.636,-27.46794,153.02809,2
944,-23.548,-46.636,40.42587,-86.90807,1
945,-23.548,-46.636,-3.717,-38.543,6
950,-23.548,-46.636,-20.754,-42.882,4
953,-23.548,-46.636,-1.456,-48.504,7
954,-23.548,-46.636,48.85341,2.3488,3
958,-23.548,-46.636,43.61092,3.87723,1
960,-23.548,-46.636,43.4668,-80.51639,1
963,-23.548,-46.636,42.00833,-91.64407,1
966,-23.548,-46.636,41.38879,2.15899,1
967,-23.548,-46.636,41.55032,-8.42005,1
969,-23.548,-46.636,38.71667,-9.13333,3
974,-23.548,-46.636,-22.744,-43.708,1
977,-23.548,-46.636,-23.179,-45.887,6
978,-23.548,-46.636,40.11642,-88.24338,1
985,-23.548,-46.636,50.87959,4.70093,1
988,-23.548,-46.636,48.11198,-1.67429,1
996,-23.548,-46.636,37.87159,-122.27275,1
1000,-23.548,-46.636,-21.754,-41.324,2
1001,-23.548,-46.636,40.64427,-8.64554,1
1008,-23.548,-46.636,-23.664,-46.538,3
1010,-23.548,-46.636,-22.725,-47.649,2
1015,-23.548,-46.636,45.46427,9.18951,1
1018,-23.548,-46.636,40.44062,-79.99589,1
1034,-23.548,-46.636,-23.961,-46.334,1
1035,-23.548,-46.636,-22.952,-46.542,1
1046,-23.548,-46.636,-23.523,-46.188,1
