id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,2
11,-25.428,-49.273,51.45625,-0.97113,1
18,-25.428,-49.273,-22.315,-49.061,1
56,-25.428,-49.273,48.85341,2.3488,1
81,-25.428,-49.273,41.89193,12.51133,1
904,-23.548,-46.636,-22.903,-43.208,3
906,-23.548,-46.636,-22.018,-47.891,2
908,-23.548,-46.636,-22.906,-47.061,4
909,-23.548,-46.636,51.45625,-0.97113,2
913,-23.548,-46.636,-23.463,-46.533,3
915,-23.548,-46.636,-19.817,-43.956,1
931,-23.548,-46.636,-12.971,-38.511,1
943,-23.548,-46.636,51.50853,-0.12574,1
946,-23.548,-46.636,53.79648,-1.54785,1
950,-23.548,-46.636,-20.754,-42.882,2
954,-23.548,-46.636,48.85341,2.3488,1
964,-23.548,-46.636,44.56457,-123.26204,1
973,-23.548,-46.636,52.52437,13.41053,3
974,-23.548,-46.636,-22.744,-43.708,1
977,-23.548,-46.636,-23.179,-45.887,1
989,-23.548,-46.636,35.7721,-78.63861,1
990,-23.548,-46.636,29.65163,-82.32483,1
995,-23.548,-46.636,42.44063,-76.49661,1
996,-23.548,-46.636,37.87159,-122.27275,1
1007,-23.548,-46.636,43.07305,-89.40123,1
1023,-23.548,-46.636,33.95335,-117.39616,1
1041,-23.548,-46.636,42.73698,-84.48387,1
1060,-23.548,-46.636,52.2,0.11667,1
1089,-23.548,-46.636,51.75222,-1.25596,1
1138,-23.548,-46.636,40.79339,-77.86,1
1191,-23.548,-46.636,52.37403,4.88969,1
1201,-23.548,-46.636,37.22957,-80.41394,1
1226,-23.548,-46.636,43.63276,1.39399,1
2247,-22.883,-43.104,-23.548,-46.636,4
2251,-22.883,-43.104,-22.903,-43.208,2
2255,-22.883,-43.104,-22.906,-47.061,2
2261,-22.883,-43.104,-30.033,-51.23,1
2290,-22.883,-43.104,51.50853,-0.12574,1
2321,-22.883,-43.104,-22.744,-43.708,1
2324,-22.883,-43.104,-23.179,-45.887,1
2696,-22.903,-43.208,-23.548,-46.636,11
2699,-22.903,-43.208,-22.883,-43.104,1
2704,-22.903,-43.208,-22.906,-47.061,3
2709,-22.903,-43.208,-23.463,-46.533,1
2728,-22.903,-43.208,-15.78,-47.93,1
2739,-22.903,-43.208,51.50853,-0.12574,6
2750,-22.903,-43.208,48.85341,2.3488,1
2762,-22.903,-43.208,41.38879,2.15899,1
2768,-22.903,-43.208,53.48095,-2.23743,2
2775,-22.903,-43.208,41.89193,12.51133,1
2777,-22.903,-43.208,53.55014,-113.46871,1
2785,-22.903,-43.208,35.7721,-78.63861,1
2786,-22.903,-43.208,29.65163,-82.32483,1
2789,-22.903,-43.208,39.29038,-76.61219,1
2792,-22.903,-43.208,37.87159,-122.27275,1
2824,-22.903,-43.208,49.40768,8.69079,1
2825,-22.903,-43.208,42.3751,-71.10561,1
2856,-22.903,-43.208,52.2,0.11667,1
2885,-22.903,-43.208,51.75222,-1.25596,1
2918,-22.903,-43.208,25.53844,-80.40894,1
2924,-22.903,-43.208,50.90395,-1.40428,1
2926,-22.903,-43.208,49.00937,8.40444,1
2974,-22.903,-43.208,55.95206,-3.19648,1
2977,-22.903,-43.208,51.45523,-2.59665,1
3145,-16.679,-49.254,-23.548,-46.636,2
3594,-22.018,-47.891,-23.548,-46.636,2
3637,-22.018,-47.891,51.50853,-0.12574,1
4043,-8.054,-34.881,-23.548,-46.636,2
4047,-8.054,-34.881,-22.903,-43.208,2
4051,-8.054,-34.881,-22.906,-47.061,2
4056,-8.054,-34.881,-23.463,-46.533,1
4075,-8.054,-34.881,-15.78,-47.93,1
4086,-8.054,-34.881,51.50853,-0.12574,1
4093,-8.054,-34.881,-20.754,-42.882,1
4101,-8.054,-34.881,43.61092,3.87723,1
4129,-8.054,-34.881,43.60426,1.44367,1
4225,-8.054,-34.881,37.44188,-122.14302,1
4232,-8.054,-34.881,51.75222,-1.25596,3
4262,-8.054,-34.881,50.82838,-0.13947,1
4490,-22.906,-47.061,-25.428,-49.273,1
4492,-22.906,-47.061,-23.548,-46.636,16
4496,-22.906,-47.061,-22.903,-43.208,2
4505,-22.906,-47.061,-23.463,-46.533,1
4565,-22.906,-47.061,52.52437,13.41053,1
4569,-22.906,-47.061,-23.179,-45.887,1
4578,-22.906,-47.061,43.60426,1.44367,1
4599,-22.906,-47.061,43.07305,-89.40123,1
4607,-22.906,-47.061,45.46427,9.18951,1
4625,-22.906,-47.061,51.88921,0.90421,2
4674,-22.906,-47.061,37.44188,-122.14302,2
4681,-22.906,-47.061,51.75222,-1.25596,1
4686,-22.906,-47.061,55.86515,-4.25763,1
4703,-22.906,-47.061,47.9959,7.85222,1
4777,-22.906,-47.061,45.16667,5.71667,2
4806,-22.906,-47.061,49.59099,11.00783,1
4834,-22.906,-47.061,42.04114,-87.69006,1
5222,51.45625,-0.97113,51.45523,-2.59665,1
5390,-27.597,-48.549,-23.548,-46.636,1
5398,-27.597,-48.549,-22.906,-47.061,1
5411,-27.597,-48.549,40.4165,-3.70256,1
5462,-27.597,-48.549,53.48095,-2.23743,1
