id,oX,oY,dX,dY,trips
2,-25.428,-49.273,-23.548,-46.636,35
5,-25.428,-49.273,-22.883,-43.104,1
6,-25.428,-49.273,-22.903,-43.208,14
8,-25.428,-49.273,-22.018,-47.891,2
9,-25.428,-49.273,-8.054,-34.881,1
10,-25.428,-49.273,-22.906,-47.061,11
12,-25.428,-49.273,-27.597,-48.549,17
15,-25.428,-49.273,-23.463,-46.533,2
16,-25.428,-49.273,-30.033,-51.23,2
17,-25.428,-49.273,-19.817,-43.956,3
18,-25.428,-49.273,-22.315,-49.061,8
28,-25.428,-49.273,-21.178,-47.81,1
30,-25.428,-49.273,-3.102,-60.025,1
32,-25.428,-49.273,-23.31,-51.163,2
33,-25.428,-49.273,-12.971,-38.511,1
34,-25.428,-49.273,-15.78,-47.93,2
45,-25.428,-49.273,51.50853,-0.12574,1
47,-25.428,-49.273,-3.717,-38.543,1
71,-25.428,-49.273,38.71667,-9.13333,1
76,-25.428,-49.273,-22.744,-43.708,1
77,-25.428,-49.273,49.41794,2.82606,1
154,-25.428,-49.273,33.749,-84.38798,1
205,-25.428,-49.273,28.53834,-81.37924,1
285,-25.428,-49.273,47.38333,0.68333,1
289,-25.428,-49.273,54.32133,10.13489,1
461,-26.908,-48.662,-27.597,-48.549,2
898,-23.548,-46.636,-25.428,-49.273,7
903,-23.548,-46.636,-22.883,-43.104,2
904,-23.548,-46.636,-22.903,-43.208,18
906,-23.548,-46.636,-22.018,-47.891,20
907,-23.548,-46.636,-8.054,-34.881,2
908,-23.548,-46.636,-22.906,-47.061,63
909,-23.548,-46.636,51.45625,-0.97113,1
910,-23.548,-46.636,-27.597,-48.549,5
913,-23.548,-46.636,-23.463,-46.533,28
914,-23.548,-46.636,-30.033,-51.23,6
915,-23.548,-46.636,-19.817,-43.956,4
916,-23.548,-46.636,-22.315,-49.061,34
920,-23.548,-46.636,-5.795,-35.209,3
926,-23.548,-46.636,-21.178,-47.81,6
927,-23.548,-46.636,-7.115,-34.863,2
930,-23.548,-46.636,-23.31,-51.163,3
931,-23.548,-46.636,-12.971,-38.511,4
932,-23.548,-46.636,-15.78,-47.93,4
944,-23.548,-46.636,40.42587,-86.90807,1
945,-23.548,-46.636,-3.717,-38.543,1
948,-23.548,-46.636,-20.319,-40.338,1
950,-23.548,-46.636,-20.754,-42.882,1
953,-23.548,-46.636,-1.456,-48.504,1
960,-23.548,-46.636,43.4668,-80.51639,1
963,-23.548,-46.636,42.00833,-91.64407,1
968,-23.548,-46.636,-21.245,-45,1
970,-23.548,-46.636,-19.748,-47.932,1
971,-23.548,-46.636,30.62798,-96.33441,1
973,-23.548,-46.636,52.52437,13.41053,2
974,-23.548,-46.636,-22.744,-43.708,1
977,-23.548,-46.636,-23.179,-45.887,2
981,-23.548,-46.636,53.55014,-113.46871,1
990,-23.548,-46.636,29.65163,-82.32483,1
1000,-23.548,-46.636,-21.754,-41.324,1
1010,-23.548,-46.636,-22.725,-47.649,2
1022,-23.548,-46.636,-23.694,-46.565,1
1031,-23.548,-46.636,-22.211,-49.656,1
1048,-23.548,-46.636,42.03336,-87.73339,1
1059,-23.548,-46.636,-23.026,-45.555,2
1060,-23.548,-46.636,52.2,0.11667,1
1064,-23.548,-46.636,40.76078,-111.89105,1
1066,-23.548,-46.636,-9.666,-35.735,2
1070,-23.548,-46.636,52.09083,5.12222,1
1084,-23.548,-46.636,47.60621,-122.33207,1
1087,-23.548,-46.636,48.47629,8.93528,2
1088,-23.548,-46.636,40.42972,-3.67975,2
1095,-23.548,-46.636,37.18817,-3.60667,1
1103,-23.548,-46.636,28.53834,-81.37924,4
1141,-23.548,-46.636,45.50884,-73.58781,1
1142,-23.548,-46.636,38.98067,-76.93692,2
1191,-23.548,-46.636,52.37403,4.88969,1
1246,-23.548,-46.636,51.27904,1.07992,1
1349,-29.76,-51.147,-23.548,-46.636,1
1359,-29.76,-51.147,-27.597,-48.549,1
1363,-29.76,-51.147,-30.033,-51.23,6
1655,-29.76,-51.147,53.57532,10.01534,1
1694,-29.76,-51.147,43.26271,-2.92528,1
2245,-22.883,-43.104,-25.428,-49.273,2
2247,-22.883,-43.104,-23.548,-46.636,10
2251,-22.883,-43.104,-22.903,-43.208,50
2253,-22.883,-43.104,-22.018,-47.891,1
2255,-22.883,-43.104,-22.906,-47.061,3
2257,-22.883,-43.104,-27.597,-48.549,1
2260,-22.883,-43.104,-23.463,-46.533,1
2263,-22.883,-43.104,-22.315,-49.061,1
2321,-22.883,-43.104,-22.744,-43.708,3
2347,-22.883,-43.104,-21.754,-41.324,1
2442,-22.883,-43.104,37.18817,-3.60667,1
2694,-22.903,-43.208,-25.428,-49.273,17
2696,-22.903,-43.208,-23.548,-46.636,62
2697,-22.903,-43.208,-29.76,-51.147,1
2699,-22.903,-43.208,-22.883,-43.104,26
2702,-22.903,-43.208,-22.018,-47.891,1
2703,-22.903,-43.208,-8.054,-34.881,1
2704,-22.903,-43.208,-22.906,-47.061,19
2706,-22.903,-43.208,-27.597,-48.549,6
2707,-22.903,-43.208,41.85003,-87.65005,1
2709,-22.903,-43.208,-23.463,-46.533,3
2710,-22.903,-43.208,-30.033,-51.23,7
2711,-22.903,-43.208,-19.817,-43.956,9
2712,-22.903,-43.208,-22.315,-49.061,7
2714,-22.903,-43.208,-23.425,-51.939,2
2719,-22.903,-43.208,48.89198,2.20675,1
2722,-22.903,-43.208,-21.178,-47.81,4
2727,-22.903,-43.208,-12.971,-38.511,5
2728,-22.903,-43.208,-15.78,-47.93,11
2739,-22.903,-43.208,51.50853,-0.12574,2
2741,-22.903,-43.208,-3.717,-38.543,3
2744,-22.903,-43.208,-20.319,-40.338,2
2746,-22.903,-43.208,-20.754,-42.882,1
2750,-22.903,-43.208,48.85341,2.3488,3
2770,-22.903,-43.208,-22.744,-43.708,4
2782,-22.903,-43.208,43.60426,1.44367,1
2791,-22.903,-43.208,42.44063,-76.49661,1
2796,-22.903,-43.208,-21.754,-41.324,1
2806,-22.903,-43.208,-22.725,-47.649,1
2813,-22.903,-43.208,-20.82,-49.379,1
2836,-22.903,-43.208,43.70011,-79.4163,1
2848,-22.903,-43.208,33.749,-84.38798,1
2865,-22.903,-43.208,30.43826,-84.28073,1
2868,-22.903,-43.208,40.71427,-74.00597,3
2869,-22.903,-43.208,42.35843,-71.05977,1
2872,-22.903,-43.208,29.76328,-95.36327,1
2874,-22.903,-43.208,35.02107,135.75385,1
2878,-22.903,-43.208,37.44188,-122.14302,2
2884,-22.903,-43.208,40.42972,-3.67975,1
2898,-22.903,-43.208,52.40656,-1.51217,1
2917,-22.903,-43.208,41.30815,-72.92816,1
2924,-22.903,-43.208,50.90395,-1.40428,2
2933,-22.903,-43.208,33.96095,-83.37794,1
3014,-22.903,-43.208,51.97,5.66667,1
3143,-16.679,-49.254,-25.428,-49.273,1
3145,-16.679,-49.254,-23.548,-46.636,8
3148,-16.679,-49.254,-22.883,-43.104,1
3153,-16.679,-49.254,-22.906,-47.061,5
3158,-16.679,-49.254,-23.463,-46.533,1
3159,-16.679,-49.254,-30.033,-51.23,3
3160,-16.679,-49.254,-19.817,-43.956,3
3161,-16.679,-49.254,-22.315,-49.061,3
3170,-16.679,-49.254,-18.919,-48.277,2
3177,-16.679,-49.254,-15.78,-47.93,8
3214,-16.679,-49.254,38.71667,-9.13333,1
3219,-16.679,-49.254,-22.744,-43.708,1
3240,-16.679,-49.254,42.44063,-76.49661,1
3255,-16.679,-49.254,-22.725,-47.649,1
3261,-16.679,-49.254,39.47649,-6.37224,1
3305,-16.679,-49.254,52.2,0.11667,1
3401,-16.679,-49.254,37.98704,-1.13004,1
3594,-22.018,-47.891,-23.548,-46.636,35
3598,-22.018,-47.891,-22.903,-43.208,1
3601,-22.018,-47.891,-8.054,-34.881,2
3602,-22.018,-47.891,-22.906,-47.061,7
3604,-22.018,-47.891,-27.597,-48.549,2
3607,-22.018,-47.891,-23.463,-46.533,1
3608,-22.018,-47.891,-30.033,-51.23,1
3610,-22.018,-47.891,-22.315,-49.061,10
3612,-22.018,-47.891,-23.425,-51.939,1
3620,-22.018,-47.891,-21.178,-47.81,1
3639,-22.018,-47.891,-3.717,-38.543,2
3646,-22.018,-47.891,38.34517,-0.48149,1
3647,-22.018,-47.891,-1.456,-48.504,1
3653,-22.018,-47.891,48.68439,6.18496,2
3671,-22.018,-47.891,-23.179,-45.887,1
3704,-22.018,-47.891,-22.725,-47.649,1
3736,-22.018,-47.891,39.46975,-0.37739,1
3829,-22.018,-47.891,41.14961,-8.61099,1
3933,-22.018,-47.891,43.36029,-5.84476,1
4041,-8.054,-34.881,-25.428,-49.273,2
4043,-8.054,-34.881,-23.548,-46.636,27
4046,-8.054,-34.881,-22.883,-43.104,2
4047,-8.054,-34.881,-22.903,-43.208,12
