"","count_distinct","count"
"49849",1,4
"49850",1,4
"49851",1,4
"49852",1,4
"49853",1,4
"49854",1,4
"49855",1,4
"49856",1,4
"49857",1,4
"49858",1,4
"49859",1,4
"49860",1,4
"49861",1,4
"49862",1,4
"49863",1,4
"49864",1,4
"49865",1,4
"49866",1,4
"49867",1,4
"49868",1,4
"49869",1,4
"49870",1,4
"49871",1,4
"49872",1,4
"49873",1,4
"49874",1,4
"49875",1,4
"49876",1,4
"49877",1,4
"49878",1,4
"49879",1,4
"49880",1,4
"49881",1,4
"49882",1,4
"49883",1,4
"49884",1,4
"49885",1,4
"49886",1,4
"49887",1,4
"49888",1,4
"49889",1,4
"49890",1,4
"49891",1,4
"49892",1,4
"49893",1,4
"49894",1,4
"49895",1,4
"49896",1,4
"49897",1,4
"49898",1,4
"49899",1,4
"49900",1,4
"49901",1,4
"49902",1,4
"49903",1,4
"49904",1,4
"49905",1,4
"49906",1,4
"49907",1,4
"49908",1,4
"49909",1,4
"49910",1,4
"49911",1,4
"49912",1,4
"49913",1,4
"49914",1,4
"49915",1,4
"49916",1,4
"49917",1,4
"49918",1,4
"49919",1,4
"49920",1,4
"49921",1,4
"49922",1,4
"49923",1,4
"49924",1,4
"49925",1,4
"49926",1,4
"49927",1,4
"49928",1,4
"49929",1,4
"49930",1,4
"49931",1,4
"49932",1,4
"49933",1,4
"49934",1,4
"49935",1,4
"49936",1,4
"49937",1,4
"49938",1,4
"49939",1,4
"49940",1,4
"49941",1,4
"49942",1,4
"49943",1,4
"49944",1,4
"49945",1,4
"49946",1,4
"49947",1,4
"49948",1,4
"49949",1,4
"49950",1,4
"49951",1,4
"49952",1,4
"49953",1,4
"49954",1,4
"49955",1,4
"49956",1,4
"49957",1,4
"49958",1,4
"49959",1,4
"49960",1,4
"49961",1,4
"49962",1,4
"49963",1,4
"49964",1,4
"49965",1,4
"49966",1,4
"49967",1,4
"49968",1,4
"49969",1,4
"49970",1,4
"49971",1,4
"49972",1,4
"49973",1,4
"49974",1,4
"49975",1,4
"49976",1,4
"49977",1,4
"49978",1,4
"49979",1,4
"49980",1,4
"49981",1,4
"49982",1,4
"49983",1,4
"49984",1,4
"49985",1,4
"49986",1,4
"49987",1,4
"49988",1,4
"49989",1,4
"49990",1,4
"49991",1,4
"49992",1,4
"49993",1,4
"49994",1,4
"49995",1,4
"49996",1,4
"49997",1,4
"49998",1,4
"49999",1,4
"50000",1,4
"50001",1,4
"50002",1,4
"50003",1,4
"50004",1,4
"50005",1,4
"50006",1,4
"50007",1,4
"50008",1,4
"50009",1,4
"50010",1,4
"50011",1,4
"50012",1,4
"50013",1,4
"50014",1,4
"50015",1,4
"50016",1,4
"50017",1,4
"50018",1,4
"50019",1,4
"50020",1,4
"50021",1,4
"50022",1,4
"50023",1,4
"50024",1,4
"50025",1,4
"50026",1,4
"50027",1,4
"50028",1,4
"50029",1,4
"50030",1,4
"50031",1,4
"50032",1,4
"50033",1,4
"50034",1,4
"50035",1,4
"50036",1,4
"50037",1,4
"50038",1,4
"50039",1,4
"50040",1,4
"50041",1,4
"50042",1,4
"50043",1,4
"50044",1,4
"50045",1,4
"50046",1,4
"50047",1,4
"50048",1,4
"50049",1,4
"50050",1,4
"50051",1,4
"50052",1,4
"50053",1,4
"50054",1,4
"50055",1,4
"50056",1,4
"50057",1,4
"50058",1,4
"50059",1,4
"50060",1,4
"50061",1,4
"50062",1,4
"50063",1,4
"50064",1,4
"50065",1,4
"50066",1,4
"50067",1,4
"50068",1,4
"50069",1,4
"50070",1,4
"50071",1,4
"50072",1,4
"50073",1,4
"50074",1,4
"50075",1,4
"50076",1,4
"50077",1,4
"50078",1,4
"50079",1,4
"50080",1,4
"50081",1,4
"50082",1,4
"50083",1,4
"50084",1,4
"50085",1,4
"50086",1,4
"50087",1,4
"50088",1,4
"50089",1,4
"50090",1,4
"50091",1,4
"50092",1,4
"50093",1,4
"50094",1,4
"50095",1,4
"50096",1,4
"50097",1,4
"50098",1,4
"50099",1,4
"50100",1,4
"50101",1,4
"50102",1,4
"50103",1,4
"50104",1,4
"50105",1,4
"50106",1,4
"50107",1,4
"50108",1,4
"50109",1,4
"50110",1,4
"50111",1,4
"50112",1,4
"50113",1,4
"50114",1,4
"50115",1,4
"50116",1,4
"50117",1,4
"50118",1,4
"50119",1,4
"50120",1,4
"50121",1,4
"50122",1,4
"50123",1,4
"50124",1,4
"50125",1,4
"50126",1,4
"50127",1,4
"50128",1,4
"50129",1,4
"50130",1,4
"50131",1,4
"50132",1,4
"50133",1,4
"50134",1,4
"50135",1,4
"50136",1,4
"50137",1,4
"50138",1,4
"50139",1,4
"50140",1,4
"50141",1,4
"50142",1,4
"50143",1,4
"50144",1,4
"50145",1,4
"50146",1,4
"50147",1,4
"50148",1,4
"50149",1,4
"50150",1,4
"50151",1,4
"50152",1,4
"50153",1,4
"50154",1,4
"50155",1,4
"50156",1,4
"50157",1,4
"50158",1,4
"50159",1,4
"50160",1,4
"50161",1,4
"50162",1,4
"50163",1,4
"50164",1,4
"50165",1,4
"50166",1,4
"50167",1,4
"50168",1,4
"50169",1,4
"50170",1,4
"50171",1,4
"50172",1,4
"50173",1,4
"50174",1,4
"50175",1,4
"50176",1,4
"50177",1,4
"50178",1,4
"50179",1,4
"50180",1,4
"50181",1,4
"50182",1,4
"50183",1,4
"50184",1,4
"50185",1,4
"50186",1,4
"50187",1,4
"50188",1,4
"50189",1,4
"50190",1,4
"50191",1,4
"50192",1,4
"50193",1,4
"50194",1,4
"50195",1,4
"50196",1,4
"50197",1,4
"50198",1,4
"50199",1,4
"50200",1,4
"50201",1,4
"50202",1,4
"50203",1,4
"50204",1,4
"50205",1,4
"50206",1,4
"50207",1,4
"50208",1,4
"50209",1,4
"50210",1,4
"50211",1,4
"50212",1,4
"50213",1,4
"50214",1,4
"50215",1,4
"50216",1,4
"50217",1,4
"50218",1,4
"50219",1,4
"50220",1,4
"50221",1,4
"50222",1,4
"50223",1,4
"50224",1,4
"50225",1,4
"50226",1,4
"50227",1,4
"50228",1,4
"50229",1,4
"50230",1,4
"50231",1,4
"50232",1,4
"50233",1,4
"50234",1,4
"50235",1,4
"50236",1,4
"50237",1,4
"50238",1,4
"50239",1,4
"50240",1,4
"50241",1,4
"50242",1,4
"50243",1,4
"50244",1,4
"50245",1,4
"50246",1,4
"50247",1,4
"50248",1,4
"50249",1,4
"50250",1,4
"50251",1,4
"50252",1,4
"50253",1,4
"50254",1,4
"50255",1,4
"50256",1,4
"50257",1,4
"50258",1,4
"50259",1,4
"50260",1,4
"50261",1,4
"50262",1,4
"50263",1,4
"50264",1,4
"50265",1,4
"50266",1,4
"50267",1,4
"50268",1,4
"50269",1,4
"50270",1,4
"50271",1,4
"50272",1,4
"50273",1,4
"50274",1,4
"50275",1,4
"50276",1,4
"50277",1,4
"50278",1,4
"50279",1,4
"50280",1,4
"50281",1,4
"50282",1,4
"50283",1,4
"50284",1,4
"50285",1,4
"50286",1,4
"50287",1,4
"50288",1,4
"50289",1,4
"50290",1,4
"50291",1,4
"50292",1,4
"50293",1,4
"50294",1,4
"50295",1,4
"50296",1,4
"50297",1,4
"50298",1,4
"50299",1,4
"50300",1,4
"50301",1,4
"50302",1,4
"50303",1,4
"50304",1,4
"50305",1,4
"50306",1,4
"50307",1,4
"50308",1,4
"50309",1,4
"50310",1,4
"50311",1,4
"50312",1,4
"50313",1,4
"50314",1,4
"50315",1,4
"50316",1,4
"50317",1,4
"50318",1,4
"50319",1,4
"50320",1,4
"50321",1,4
"50322",1,4
"50323",1,4
"50324",1,4
"50325",1,4
"50326",1,4
"50327",1,4
"50328",1,4
"50329",1,4
"50330",1,4
"50331",1,4
"50332",1,4
"50333",1,4
"50334",1,4
"50335",1,4
"50336",1,4
"50337",1,4
"50338",1,4
"50339",1,4
"50340",1,4
"50341",1,4
"50342",1,4
"50343",1,4
"50344",1,4
"50345",1,4
"50346",1,4
"50347",1,4
"50348",1,4
"50349",1,4
"50350",1,4
"50351",1,4
"50352",1,4
"50353",1,4
"50354",1,4
"50355",1,4
"50356",1,4
"50357",1,4
"50358",1,4
"50359",1,4
"50360",1,4
"50361",1,4
"50362",1,4
"50363",1,4
"50364",1,4
"50365",1,4
"50366",1,4
"50367",1,4
"50368",1,4
"50369",1,4
"50370",1,4
"50371",1,4
"50372",1,4
"50373",1,4
"50374",1,4
"50375",1,4
"50376",1,4
"50377",1,4
"50378",1,4
"50379",1,4
"50380",1,4
"50381",1,4
"50382",1,4
"50383",1,4
"50384",1,4
"50385",1,4
"50386",1,4
"50387",1,4
"50388",1,4
"50389",1,4
"50390",1,4
"50391",1,4
"50392",1,4
"50393",1,4
"50394",1,4
"50395",1,4
"50396",1,4
"50397",1,4
"50398",1,4
"50399",1,4
"50400",1,4
"50401",1,4
"50402",1,4
"50403",1,4
"50404",1,4
"50405",1,4
"50406",1,4
"50407",1,4
"50408",1,4
"50409",1,4
"50410",1,4
"50411",1,4
"50412",1,4
"50413",1,4
"50414",1,4
"50415",1,4
"50416",1,4
"50417",1,4
"50418",1,4
"50419",1,4
"50420",1,4
"50421",1,4
"50422",1,4
"50423",1,4
"50424",1,4
"50425",1,4
"50426",1,4
"50427",1,4
"50428",1,4
"50429",1,4
"50430",1,4
"50431",1,4
"50432",1,4
"50433",1,4
"50434",1,4
"50435",1,4
"50436",1,4
"50437",1,4
"50438",1,4
"50439",1,4
"50440",1,4
"50441",1,4
"50442",1,4
"50443",1,4
"50444",1,4
"50445",1,4
"50446",1,4
"50447",1,4
"50448",1,4
"50449",1,4
"50450",1,4
"50451",1,4
"50452",1,4
"50453",1,4
"50454",1,4
"50455",1,4
"50456",1,4
"50457",1,4
"50458",1,4
"50459",1,4
"50460",1,4
"50461",1,4
"50462",1,4
"50463",1,4
"50464",1,4
"50465",1,4
"50466",1,4
"50467",1,4
"50468",1,4
"50469",1,4
"50470",1,4
"50471",1,4
"50472",1,4
"50473",1,4
"50474",1,4
"50475",1,4
"50476",1,4
"50477",1,4
"50478",1,4
"50479",1,4
"50480",1,4
"50481",1,4
"50482",1,4
"50483",1,4
"50484",1,4
"50485",1,4
"50486",1,4
"50487",1,4
"50488",1,4
"50489",1,4
"50490",1,4
"50491",1,4
"50492",1,4
"50493",1,4
"50494",1,4
"50495",1,4
"50496",1,4
"50497",1,4
"50498",1,4
"50499",1,4
"50500",1,4
"50501",1,4
"50502",1,4
"50503",1,4
"50504",1,4
"50505",1,4
"50506",1,4
"50507",1,4
"50508",1,4
"50509",1,4
"50510",1,4
"50511",1,4
"50512",1,4
"50513",1,4
"50514",1,4
"50515",1,4
"50516",1,4
"50517",1,4
"50518",1,4
"50519",1,4
"50520",1,4
"50521",1,4
"50522",1,4
"50523",1,4
"50524",1,4
"50525",1,4
"50526",1,4
"50527",1,4
"50528",1,4
"50529",1,4
"50530",1,4
"50531",1,4
"50532",1,4
"50533",1,4
"50534",1,4
"50535",1,4
"50536",1,4
"50537",1,4
"50538",1,4
"50539",1,4
"50540",1,4
"50541",1,4
"50542",1,4
"50543",1,4
"50544",1,4
"50545",1,4
"50546",1,4
"50547",1,4
"50548",1,4
"50549",1,4
"50550",1,4
"50551",1,4
"50552",1,4
"50553",1,4
"50554",1,4
"50555",1,4
"50556",1,4
"50557",1,4
"50558",1,4
"50559",1,4
"50560",1,4
"50561",1,4
"50562",1,4
"50563",1,4
"50564",1,4
"50565",1,4
"50566",1,4
"50567",1,4
"50568",1,4
"50569",1,4
"50570",1,4
"50571",1,4
"50572",1,4
"50573",1,4
"50574",1,4
"50575",1,4
"50576",1,4
"50577",1,4
"50578",1,4
"50579",1,4
"50580",1,4
"50581",1,4
"50582",1,4
"50583",1,4
"50584",1,4
"50585",1,4
"50586",1,4
"50587",1,4
"50588",1,4
"50589",1,4
"50590",1,4
"50591",1,4
"50592",1,4
"50593",1,4
"50594",1,4
"50595",1,4
"50596",1,4
"50597",1,4
"50598",1,4
"50599",1,4
"50600",1,4
"50601",1,4
"50602",1,4
"50603",1,4
"50604",1,4
"50605",1,4
"50606",1,4
"50607",1,4
"50608",1,4
"50609",1,4
"50610",1,4
"50611",1,4
"50612",1,4
"50613",1,4
"50614",1,4
"50615",1,4
"50616",1,4
"50617",1,4
"50618",1,4
"50619",1,4
"50620",1,4
"50621",1,4
"50622",1,4
"50623",1,4
"50624",1,4
"50625",1,4
"50626",1,4
"50627",1,4
"50628",1,4
"50629",1,4
"50630",1,4
"50631",1,4
"50632",1,4
"50633",1,4
"50634",1,4
"50635",1,4
"50636",1,4
"50637",1,4
"50638",1,4
"50639",1,4
"50640",1,4
"50641",1,4
"50642",1,4
"50643",1,4
"50644",1,4
"50645",1,4
"50646",1,4
"50647",1,4
"50648",1,4
"50649",1,4
"50650",1,4
"50651",1,4
"50652",1,4
"50653",1,4
"50654",1,4
"50655",1,4
"50656",1,4
"50657",1,4
"50658",1,4
"50659",1,4
"50660",1,4
"50661",1,4
"50662",1,4
"50663",1,4
"50664",1,4
"50665",1,4
"50666",1,4
"50667",1,4
"50668",1,4
"50669",1,4
"50670",1,4
"50671",1,4
"50672",1,4
"50673",1,4
"50674",1,4
"50675",1,4
"50676",1,4
"50677",1,4
"50678",1,4
"50679",1,4
"50680",1,4
"50681",1,4
"50682",1,4
"50683",1,4
"50684",1,4
"50685",1,4
"50686",1,4
"50687",1,4
"50688",1,4
"50689",1,4
"50690",1,4
"50691",1,4
"50692",1,4
"50693",1,4
"50694",1,4
"50695",1,4
"50696",1,4
"50697",1,4
"50698",1,4
"50699",1,4
"50700",1,4
"50701",1,4
"50702",1,4
"50703",1,4
"50704",1,4
"50705",1,4
"50706",1,4
"50707",1,4
"50708",1,4
"50709",1,4
"50710",1,4
"50711",1,4
"50712",1,4
"50713",1,4
"50714",1,4
"50715",1,4
"50716",1,4
"50717",1,4
"50718",1,4
"50719",1,4
"50720",1,4
"50721",1,4
"50722",1,4
"50723",1,4
"50724",1,4
"50725",1,4
"50726",1,4
"50727",1,4
"50728",1,4
"50729",1,4
"50730",1,4
"50731",1,4
"50732",1,4
"50733",1,4
"50734",1,4
"50735",1,4
"50736",1,4
"50737",1,4
"50738",1,4
"50739",1,4
"50740",1,4
"50741",1,4
"50742",1,4
"50743",1,4
"50744",1,4
"50745",1,4
"50746",1,4
"50747",1,4
"50748",1,4
"50749",1,4
"50750",1,4
"50751",1,4
"50752",1,4
"50753",1,4
"50754",1,4
"50755",1,4
"50756",1,4
"50757",1,4
"50758",1,4
"50759",1,4
"50760",1,4
"50761",1,4
"50762",1,4
"50763",1,4
"50764",1,4
"50765",1,4
"50766",1,4
"50767",1,4
"50768",1,4
"50769",1,4
"50770",1,4
"50771",1,4
"50772",1,4
"50773",1,4
"50774",1,4
"50775",1,4
"50776",1,4
"50777",1,4
"50778",1,4
"50779",1,4
"50780",1,4
"50781",1,4
"50782",1,4
"50783",1,4
"50784",1,4
"50785",1,4
"50786",1,4
"50787",1,4
"50788",1,4
"50789",1,4
"50790",1,4
"50791",1,4
"50792",1,4
"50793",1,4
"50794",1,4
"50795",1,4
"50796",1,4
"50797",1,4
"50798",1,4
"50799",1,4
"50800",1,4
"50801",1,4
"50802",1,4
"50803",1,4
"50804",1,4
"50805",1,4
"50806",1,4
"50807",1,4
"50808",1,4
"50809",1,4
"50810",1,4
"50811",1,4
"50812",1,4
"50813",1,4
"50814",1,4
"50815",1,4
"50816",1,4
"50817",1,4
"50818",1,4
"50819",1,4
"50820",1,4
"50821",1,4
"50822",1,4
"50823",1,4
"50824",1,4
"50825",1,4
"50826",1,4
"50827",1,4
"50828",1,4
"50829",1,4
"50830",1,4
"50831",1,4
"50832",1,4
"50833",1,4
"50834",1,4
"50835",1,4
"50836",1,4
"50837",1,4
"50838",1,4
"50839",1,4
"50840",1,4
"50841",1,4
"50842",1,4
"50843",1,4
"50844",1,4
"50845",1,4
"50846",1,4
"50847",1,4
"50848",1,4
"50849",1,4
"50850",1,4
"50851",1,4
"50852",1,4
"50853",1,4
"50854",1,4
"50855",1,4
"50856",1,4
"50857",1,4
"50858",1,4
"50859",1,4
"50860",1,4
"50861",1,4
"50862",1,4
"50863",1,4
"50864",1,4
"50865",1,4
"50866",1,4
"50867",1,4
"50868",1,4
"50869",1,4
"50870",1,4
"50871",1,4
"50872",1,4
"50873",1,4
"50874",1,4
"50875",1,4
"50876",1,4
"50877",1,4
"50878",1,4
"50879",1,4
"50880",1,4
"50881",1,4
"50882",1,4
"50883",1,4
"50884",1,4
"50885",1,4
"50886",1,4
"50887",1,4
"50888",1,4
"50889",1,4
"50890",1,4
"50891",1,4
"50892",1,4
"50893",1,4
"50894",1,4
"50895",1,4
"50896",1,4
"50897",1,4
"50898",1,4
"50899",1,4
"50900",1,4
"50901",1,4
"50902",1,4
"50903",1,4
"50904",1,4
"50905",1,4
"50906",1,4
"50907",1,4
"50908",1,4
"50909",1,4
"50910",1,4
"50911",1,4
"50912",1,4
"50913",1,4
"50914",1,4
"50915",1,4
"50916",1,4
"50917",1,4
"50918",1,4
"50919",1,4
"50920",1,4
"50921",1,4
"50922",1,4
"50923",1,4
"50924",1,4
"50925",1,4
"50926",1,4
"50927",1,4
"50928",1,4
"50929",1,4
"50930",1,4
"50931",1,4
"50932",1,4
"50933",1,4
"50934",1,4
"50935",1,4
"50936",1,4
"50937",1,4
"50938",1,4
"50939",1,4
"50940",1,4
"50941",1,4
"50942",1,4
"50943",1,4
"50944",1,4
"50945",1,4
"50946",1,4
"50947",1,4
"50948",1,4
"50949",1,4
"50950",1,4
"50951",1,4
"50952",1,4
"50953",1,4
"50954",1,4
"50955",1,4
"50956",1,4
"50957",1,4
"50958",1,4
"50959",1,4
"50960",1,4
"50961",1,4
"50962",1,4
"50963",1,4
"50964",1,4
"50965",1,4
"50966",1,4
"50967",1,4
"50968",1,4
"50969",1,4
"50970",1,4
"50971",1,4
"50972",1,4
"50973",1,4
"50974",1,4
"50975",1,4
"50976",1,4
"50977",1,4
"50978",1,4
"50979",1,4
"50980",1,4
"50981",1,4
"50982",1,4
"50983",1,4
"50984",1,4
"50985",1,4
"50986",1,4
"50987",1,4
"50988",1,4
"50989",1,4
"50990",1,4
"50991",1,4
"50992",1,4
"50993",1,4
"50994",1,4
"50995",1,4
"50996",1,4
"50997",1,4
"50998",1,4
"50999",1,4
"51000",1,4
"51001",1,4
"51002",1,4
"51003",1,4
"51004",1,4
"51005",1,4
"51006",1,4
"51007",1,4
"51008",1,4
"51009",1,4
"51010",1,4
"51011",1,4
"51012",1,4
"51013",1,4
"51014",1,4
"51015",1,4
"51016",1,4
"51017",1,4
"51018",1,4
"51019",1,4
"51020",1,4
"51021",1,4
"51022",1,4
"51023",1,4
"51024",1,4
"51025",1,4
"51026",1,4
"51027",1,4
"51028",1,4
"51029",1,4
"51030",1,4
"51031",1,4
"51032",1,4
"51033",1,4
"51034",1,4
"51035",1,4
"51036",1,4
"51037",1,4
"51038",1,4
"51039",1,4
"51040",1,4
"51041",1,4
"51042",1,4
"51043",1,4
"51044",1,4
"51045",1,4
"51046",1,4
"51047",1,4
"51048",1,4
"51049",1,4
"51050",1,4
"51051",1,4
"51052",1,4
"51053",1,4
"51054",1,4
"51055",1,4
"51056",1,4
"51057",1,4
"51058",1,4
"51059",1,4
"51060",1,4
"51061",1,4
"51062",1,4
"51063",1,4
"51064",1,4
"51065",1,4
"51066",1,4
"51067",1,4
"51068",1,4
"51069",1,4
"51070",1,4
"51071",1,4
"51072",1,4
"51073",1,4
"51074",1,4
"51075",1,4
"51076",1,4
"51077",1,4
"51078",1,4
"51079",1,4
"51080",1,4
"51081",1,4
"51082",1,4
"51083",1,4
"51084",1,4
"51085",1,4
"51086",1,4
"51087",1,4
"51088",1,4
"51089",1,4
"51090",1,4
"51091",1,4
"51092",1,4
"51093",1,4
"51094",1,4
"51095",1,4
"51096",1,4
"51097",1,4
"51098",1,4
"51099",1,4
"51100",1,4
"51101",1,4
"51102",1,4
"51103",1,4
"51104",1,4
"51105",1,4
"51106",1,4
"51107",1,4
"51108",1,4
"51109",1,4
"51110",1,4
"51111",1,4
"51112",1,4
"51113",1,4
"51114",1,4
"51115",1,4
"51116",1,4
"51117",1,4
"51118",1,4
"51119",1,4
"51120",1,4
"51121",1,4
"51122",1,4
"51123",1,4
"51124",1,4
"51125",1,4
"51126",1,4
"51127",1,4
"51128",1,4
"51129",1,4
"51130",1,4
"51131",1,4
"51132",1,4
"51133",1,4
"51134",1,4
"51135",1,4
"51136",1,4
"51137",1,4
"51138",1,4
"51139",1,4
"51140",1,4
"51141",1,4
"51142",1,4
"51143",1,4
"51144",1,4
"51145",1,4
"51146",1,4
"51147",1,4
"51148",1,4
"51149",1,4
"51150",1,4
"51151",1,4
"51152",1,4
"51153",1,4
"51154",1,4
"51155",1,4
"51156",1,4
"51157",1,4
"51158",1,4
"51159",1,4
"51160",1,4
"51161",1,4
"51162",1,4
"51163",1,4
"51164",1,4
"51165",1,4
"51166",1,4
"51167",1,4
"51168",1,4
"51169",1,4
"51170",1,4
"51171",1,4
"51172",1,4
"51173",1,4
"51174",1,4
"51175",1,4
"51176",1,4
"51177",1,4
"51178",1,4
"51179",1,4
"51180",1,4
"51181",1,4
"51182",1,4
"51183",1,4
"51184",1,4
"51185",1,4
"51186",1,4
"51187",1,4
"51188",1,4
"51189",1,4
"51190",1,4
"51191",1,4
"51192",1,4
"51193",1,4
"51194",1,4
"51195",1,4
"51196",1,4
"51197",1,4
"51198",1,4
"51199",1,4
"51200",1,4
"51201",1,4
"51202",1,4
"51203",1,4
"51204",1,4
"51205",1,4
"51206",1,4
"51207",1,4
"51208",1,4
"51209",1,4
"51210",1,4
"51211",1,4
"51212",1,4
"51213",1,4
"51214",1,4
"51215",1,4
"51216",1,4
"51217",1,4
"51218",1,4
"51219",1,4
"51220",1,4
"51221",1,4
"51222",1,4
"51223",1,4
"51224",1,4
"51225",1,4
"51226",1,4
"51227",1,4
"51228",1,4
"51229",1,4
"51230",1,4
"51231",1,4
"51232",1,4
"51233",1,4
"51234",1,4
"51235",1,4
"51236",1,4
"51237",1,4
"51238",1,4
"51239",1,4
"51240",1,4
"51241",1,4
"51242",1,4
"51243",1,4
"51244",1,4
"51245",1,4
"51246",1,4
"51247",1,4
"51248",1,4
"51249",1,4
"51250",1,4
"51251",1,4
"51252",1,4
"51253",1,4
"51254",1,4
"51255",1,4
"51256",1,4
"51257",1,4
"51258",1,4
"51259",1,4
"51260",1,4
"51261",1,4
"51262",1,4
"51263",1,4
"51264",1,4
"51265",1,4
"51266",1,4
"51267",1,4
"51268",1,4
"51269",1,4
"51270",1,4
"51271",1,4
"51272",1,4
"51273",1,4
"51274",1,4
"51275",1,4
"51276",1,4
"51277",1,4
"51278",1,4
"51279",1,4
"51280",1,4
"51281",1,4
"51282",1,4
"51283",1,4
"51284",1,4
"51285",1,4
"51286",1,4
"51287",1,4
"51288",1,4
"51289",1,4
"51290",1,4
"51291",1,4
"51292",1,4
"51293",1,4
"51294",1,4
"51295",1,4
"51296",1,4
"51297",1,4
"51298",1,4
"51299",1,4
"51300",1,4
"51301",1,4
"51302",1,4
"51303",1,4
"51304",1,4
"51305",1,4
"51306",1,4
"51307",1,4
"51308",1,4
"51309",1,4
"51310",1,4
"51311",1,4
"51312",1,4
"51313",1,4
"51314",1,4
"51315",1,4
"51316",1,4
"51317",1,4
"51318",1,4
"51319",1,4
"51320",1,4
"51321",1,4
"51322",1,4
"51323",1,4
"51324",1,4
"51325",1,4
"51326",1,4
"51327",1,4
"51328",1,4
"51329",1,4
"51330",1,4
"51331",1,4
"51332",1,4
"51333",1,4
"51334",1,4
"51335",1,4
"51336",1,4
"51337",1,4
"51338",1,4
"51339",1,4
"51340",1,4
"51341",1,4
"51342",1,4
"51343",1,4
"51344",1,4
"51345",1,4
"51346",1,4
"51347",1,4
"51348",1,4
"51349",1,4
"51350",1,4
"51351",1,4
"51352",1,4
"51353",1,4
"51354",1,4
"51355",1,4
"51356",1,4
"51357",1,4
"51358",1,4
"51359",1,4
"51360",1,4
"51361",1,4
"51362",1,4
"51363",1,4
"51364",1,4
"51365",1,4
"51366",1,4
"51367",1,4
"51368",1,4
"51369",1,4
"51370",1,4
"51371",1,4
"51372",1,4
"51373",1,4
"51374",1,4
"51375",1,4
"51376",1,4
"51377",1,4
"51378",1,4
"51379",1,4
"51380",1,4
"51381",1,4
"51382",1,4
"51383",1,4
"51384",1,4
"51385",1,4
"51386",1,4
"51387",1,4
"51388",1,4
"51389",1,4
"51390",1,4
"51391",1,4
"51392",1,4
"51393",1,4
"51394",1,4
"51395",1,4
"51396",1,4
"51397",1,4
"51398",1,4
"51399",1,4
"51400",1,4
"51401",1,4
"51402",1,4
"51403",1,4
"51404",1,4
"51405",1,4
"51406",1,4
"51407",1,4
"51408",1,4
"51409",1,4
"51410",1,4
"51411",1,4
"51412",1,4
"51413",1,4
"51414",1,4
"51415",1,4
"51416",1,4
"51417",1,4
"51418",1,4
"51419",1,4
"51420",1,4
"51421",1,4
"51422",1,4
"51423",1,4
"51424",1,4
"51425",1,4
"51426",1,4
"51427",1,4
"51428",1,4
"51429",1,4
"51430",1,4
"51431",1,4
"51432",1,4
"51433",1,4
"51434",1,4
"51435",1,4
"51436",1,4
"51437",1,4
"51438",1,4
"51439",1,4
"51440",1,4
"51441",1,4
"51442",1,4
"51443",1,4
"51444",1,4
"51445",1,4
"51446",1,4
"51447",1,4
"51448",1,4
"51449",1,4
"51450",1,4
"51451",1,4
"51452",1,4
"51453",1,4
"51454",1,4
"51455",1,4
"51456",1,4
"51457",1,4
"51458",1,4
"51459",1,4
"51460",1,4
"51461",1,4
"51462",1,4
"51463",1,4
"51464",1,4
"51465",1,4
"51466",1,4
"51467",1,4
"51468",1,4
"51469",1,4
"51470",1,4
"51471",1,4
"51472",1,4
"51473",1,4
"51474",1,4
"51475",1,4
"51476",1,4
"51477",1,4
"51478",1,4
"51479",1,4
"51480",1,4
"51481",1,4
"51482",1,4
"51483",1,4
"51484",1,4
"51485",1,4
"51486",1,4
"51487",1,4
"51488",1,4
"51489",1,4
"51490",1,4
"51491",1,4
"51492",1,4
"51493",1,4
"51494",1,4
"51495",1,4
"51496",1,4
"51497",1,4
"51498",1,4
"51499",1,4
"51500",1,4
"51501",1,4
"51502",1,4
"51503",1,4
"51504",1,4
"51505",1,4
"51506",1,4
"51507",1,4
"51508",1,4
"51509",1,4
"51510",1,4
"51511",1,4
"51512",1,4
"51513",1,4
"51514",1,4
"51515",1,4
"51516",1,4
"51517",1,4
"51518",1,4
"51519",1,4
"51520",1,4
"51521",1,4
"51522",1,4
"51523",1,4
"51524",1,4
"51525",1,4
"51526",1,4
"51527",1,4
"51528",1,4
"51529",1,4
"51530",1,4
"51531",1,4
"51532",1,4
"51533",1,4
"51534",1,4
"51535",1,4
"51536",1,4
"51537",1,4
"51538",1,4
"51539",1,4
"51540",1,4
"51541",1,4
"51542",1,4
"51543",1,4
"51544",1,4
"51545",1,4
"51546",1,4
"51547",1,4
"51548",1,4
"51549",1,4
"51550",1,4
"51551",1,4
"51552",1,4
"51553",1,4
"51554",1,4
"51555",1,4
"51556",1,4
"51557",1,4
"51558",1,4
"51559",1,4
"51560",1,4
"51561",1,4
"51562",1,4
"51563",1,4
"51564",1,4
"51565",1,4
"51566",1,4
"51567",1,4
"51568",1,4
"51569",1,4
"51570",1,4
"51571",1,4
"51572",1,4
"51573",1,4
"51574",1,4
"51575",1,4
"51576",1,4
"51577",1,4
"51578",1,4
"51579",1,4
"51580",1,4
"51581",1,4
"51582",1,4
"51583",1,4
"51584",1,4
"51585",1,4
"51586",1,4
"51587",1,4
"51588",1,4
"51589",1,4
"51590",1,4
"51591",1,4
"51592",1,4
"51593",1,4
"51594",1,4
"51595",1,4
"51596",1,4
