count, freq
4715, 1
2110, 1
1297, 1
575, 1
538, 1
440, 1
397, 1
354, 1
311, 1
250, 1
232, 1
205, 1
193, 1
179, 1
178, 1
176, 1
141, 1
131, 1
50, 1
108, 1
21, 1
91, 1
83, 1
81, 1
68, 1
60, 1
27, 1
28, 1
54, 1
30, 1
53, 1
33, 1
52, 1
35, 1
36, 1
41, 1
43, 1
45, 1
47, 1
48, 1
49, 1
127, 1
34, 2
32, 2
29, 2
26, 2
62, 2
19, 2
24, 2
22, 2
14, 3
20, 3
18, 3
13, 4
23, 4
12, 5
25, 5
16, 6
15, 6
17, 7
8, 8
10, 9
11, 9
9, 12
7, 12
5, 13
4, 14
6, 14
3, 21
2, 27
1, 35
