Source,Target,Kind,Type,Id,Label,Weight,distance
34,837,degree,Directed,77278,,1,9580214.301845675
323,870,degree,Directed,77282,,3,7504412.83408081
505,977,degree,Directed,77285,,1,10306567.255062485
18,644,degree,Directed,77288,,7,8654157.370507598
79,941,degree,Directed,77289,,1,9873130.503889732
27,953,degree,Directed,77293,,3,10438396.445337076
418,900,degree,Directed,77294,,6,8369225.222299786
18,1133,degree,Directed,77297,,10,9587263.280311743
762,688,degree,Directed,77301,,1,8092488.383444225
418,745,degree,Directed,77305,,6,8212816.924479494
52,1051,degree,Directed,77315,,1,6891543.804125441
454,817,degree,Directed,77329,,2,8334073.184077663
454,527,degree,Directed,77337,,6,9398451.564306341
65,856,degree,Directed,77346,,1,7917015.388249879
48,518,degree,Directed,77348,,2,9411895.135853764
418,516,degree,Directed,77352,,1,9371782.357225478
454,820,degree,Directed,77353,,2,7616086.133102281
792,964,degree,Directed,77356,,1,9814288.822744535
74,4,degree,Directed,77357,,1,8248303.9725138
8,844,degree,Directed,77359,,1,8600869.762577824
454,358,degree,Directed,77370,,1,18549960.30113749
2,355,degree,Directed,77374,,3,9264271.444431856
78,941,degree,Directed,77378,,1,9873130.503889732
418,526,degree,Directed,77393,,2,9371782.357225478
651,476,degree,Directed,77394,,1,7684905.321809493
17,994,degree,Directed,77395,,1,9402750.449368957
27,476,degree,Directed,77400,,8,7694022.784231596
454,967,degree,Directed,77403,,3,8207703.551080373
27,949,degree,Directed,77404,,1,9391613.97779964
79,986,degree,Directed,77407,,1,9124484.21773814
458,600,degree,Directed,77411,,7,10588366.095225811
9065,1051,degree,Directed,77412,,1,6788375.967572514
260,958,degree,Directed,77419,,3,9616182.114830196
47,493,degree,Directed,77421,,3,7713230.343966779
549,600,degree,Directed,77424,,1,9386107.326487144
777,978,degree,Directed,77429,,2,9063575.437654624
454,656,degree,Directed,77436,,4,9517353.188773176
7979,281,degree,Directed,77440,,1,8396462.572473403
418,478,degree,Directed,77441,,7,7611523.321188363
896,354,degree,Directed,77445,,1,7683195.330108231
79,677,degree,Directed,77457,,1,9582586.299158592
792,355,degree,Directed,77466,,1,8996580.95253326
847,957,degree,Directed,77480,,1,8067491.193916293
237,678,degree,Directed,77485,,1,6525162.028131062
777,638,degree,Directed,77495,,1,9506367.25644802
54,1008,degree,Directed,77498,,1,9407766.624543082
571,1020,degree,Directed,77499,,1,6705876.51909741
46,667,degree,Directed,77504,,2,7754398.22307347
777,965,degree,Directed,77509,,1,14086632.203569433
260,521,degree,Directed,77513,,3,9419881.056269983
504,613,degree,Directed,77514,,2,9328921.25353467
1061,818,degree,Directed,77518,,1,7870382.787623774
47,886,degree,Directed,77528,,1,9419201.613189982
18,758,degree,Directed,77539,,8,9930556.109638322
27,687,degree,Directed,77540,,1,8611983.233719693
454,789,degree,Directed,77541,,3,7634763.114494857
287,483,degree,Directed,77545,,2,10584590.463414699
418,1025,degree,Directed,77546,,4,9269380.956402708
777,905,degree,Directed,77548,,2,9674471.474484775
323,1055,degree,Directed,77549,,1,8941158.06315831
418,569,degree,Directed,77555,,3,6393044.476462109
454,516,degree,Directed,77561,,1,9398451.564306341
27,939,degree,Directed,77564,,1,9665824.873250723
260,906,degree,Directed,77565,,8,7760713.687742639
191,89,degree,Directed,77566,,1,9359238.651899671
18,479,degree,Directed,77570,,7,7694022.784231596
454,519,degree,Directed,77573,,5,9398451.564306341
260,474,degree,Directed,77575,,2,9637199.94912804
418,919,degree,Directed,77578,,2,7790593.625362243
454,732,degree,Directed,77579,,7,8257036.221650632
260,640,degree,Directed,77584,,6,7976148.288095661
260,1025,degree,Directed,77599,,3,9330030.65959503
85,358,degree,Directed,77603,,1,18554648.252794843
260,953,degree,Directed,77604,,3,10160149.417761007
18,905,degree,Directed,77607,,6,9761375.611211434
418,599,degree,Directed,77608,,11,8326242.610789773
429,611,degree,Directed,77610,,1,10351718.406521935
514,955,degree,Directed,77614,,1,9353570.707654648
48,280,degree,Directed,77617,,3,8396462.572473403
592,802,degree,Directed,77619,,6,10481497.535113273
88,744,degree,Directed,77623,,1,8296467.183712355
633,650,degree,Directed,77627,,1,7771759.259465377
619,546,degree,Directed,77629,,1,9250121.538324868
27,955,degree,Directed,77647,,4,9542826.147313943
17,826,degree,Directed,77649,,1,9413579.545620197
287,871,degree,Directed,77651,,3,8486210.126873706
287,493,degree,Directed,77653,,2,7819873.627755868
260,554,degree,Directed,77659,,1,9408740.318428058
454,615,degree,Directed,77663,,3,9494913.802522767
418,668,degree,Directed,77675,,5,7672700.615558796
18,849,degree,Directed,77682,,8,7619846.351151413
18,1125,degree,Directed,77689,,4,9802363.863421198
592,637,degree,Directed,77708,,1,8002277.7008846495
27,586,degree,Directed,77709,,2,9487508.456977606
287,1142,degree,Directed,77711,,2,7869949.89905086
48,357,degree,Directed,77713,,3,18554648.252794843
786,687,degree,Directed,77716,,1,8399957.3206965
706,678,degree,Directed,77718,,4,4352006.667198507
287,750,degree,Directed,77722,,5,10475971.177664876
454,481,degree,Directed,77724,,16,7654749.144349702
166,356,degree,Directed,77728,,5,9101890.799147258
454,612,degree,Directed,77731,,2,2672671.4314716235
255,715,degree,Directed,77733,,1,10758427.390302498
454,1031,degree,Directed,77739,,2,8324252.1446093405
27,938,degree,Directed,77743,,1,1937887.016494931
27,536,degree,Directed,77746,,6,8806503.888398755
454,865,degree,Directed,77766,,2,7706555.413617675
103,354,degree,Directed,77767,,1,7757620.623248219
454,937,degree,Directed,77775,,1,9231611.433953367
773,678,degree,Directed,77776,,1,6734847.119191861
260,696,degree,Directed,77777,,1,8173395.892645476
18,966,degree,Directed,77780,,5,10219928.092763752
79,474,degree,Directed,77791,,1,9917086.70177506
418,617,degree,Directed,77796,,2,9464228.790679993
418,990,degree,Directed,77798,,2,18661487.025836114
79,744,degree,Directed,77806,,2,8296467.183712355
653,953,degree,Directed,77807,,3,10470843.381641537
92,557,degree,Directed,77808,,1,8394090.917239958
27,280,degree,Directed,77810,,3,8396462.572473403
988,608,degree,Directed,77814,,1,8205982.7735177735
34,678,degree,Directed,77819,,1,7045876.682435987
17,687,degree,Directed,77825,,1,8611983.233719693
179,517,degree,Directed,77826,,4,9178592.599910362
50,557,degree,Directed,77827,,1,8394090.917239958
454,599,degree,Directed,77830,,3,8407150.593036518
260,1106,degree,Directed,77831,,3,9816929.550929116
48,891,degree,Directed,77838,,1,8483783.357123746
168,952,degree,Directed,77840,,3,10663852.821477687
27,677,degree,Directed,77848,,1,9582586.299158592
88,940,degree,Directed,77853,,1,9873130.503889732
18,1129,degree,Directed,77856,,13,9669954.012685448
454,557,degree,Directed,77865,,2,8380469.2068148805
34,960,degree,Directed,77869,,3,9509791.122782584
147,978,degree,Directed,77875,,1,9150749.564816426
323,882,degree,Directed,77878,,4,8911922.53350673
260,1099,degree,Directed,77886,,7,8022806.561395922
454,977,degree,Directed,77887,,1,10590059.597783444
924,678,degree,Directed,77890,,3,7213312.7326198695
159,920,degree,Directed,77892,,5,13535875.27126967
260,608,degree,Directed,77893,,10,8207064.27825944
106,812,degree,Directed,77899,,1,9670808.923833877
88,745,degree,Directed,77900,,1,8296467.183712355
323,959,degree,Directed,77906,,3,8192109.269649733
454,991,degree,Directed,77923,,2,7228461.510134801
260,687,degree,Directed,77925,,9,8369025.263033947
153,527,degree,Directed,77928,,1,9411895.135853764
244,518,degree,Directed,77932,,4,9171581.719239028
418,1122,degree,Directed,77939,,8,9271839.04869355
18,1002,degree,Directed,77944,,4,9207962.543835437
753,1021,degree,Directed,77952,,1,9794895.46381494
48,886,degree,Directed,77955,,2,9419201.613189982
27,834,degree,Directed,77961,,1,8435953.228230665
418,477,degree,Directed,77962,,10,7611523.321188363
45,481,degree,Directed,77971,,1,7658987.696743902
65,493,degree,Directed,77973,,1,7713230.343966779
34,516,degree,Directed,77978,,1,9411895.135853764
27,480,degree,Directed,77986,,1,9843735.520748198
454,804,degree,Directed,77996,,2,10929611.99378077
797,686,degree,Directed,78005,,1,8049634.697995369
432,1099,degree,Directed,78008,,2,5893966.041076163
76,13,degree,Directed,78022,,2,7960708.3417414995
777,856,degree,Directed,78025,,3,7707515.229867455
866,870,degree,Directed,78035,,1,7336935.928965311
805,281,degree,Directed,78042,,2,6247956.6523126345
260,638,degree,Directed,78053,,6,9588865.533351239
18,531,degree,Directed,78058,,9,9411895.135853764
454,583,degree,Directed,78061,,1,9473506.068915898
464,893,degree,Directed,78065,,2,8082030.718471412
79,543,degree,Directed,78068,,3,10406376.922783101
454,842,degree,Directed,78071,,2,8348778.056073327
119,281,degree,Directed,78076,,1,8396462.572473403
669,967,degree,Directed,78083,,1,8062576.310349063
31,920,degree,Directed,78084,,1,13372519.879958268
364,891,degree,Directed,78093,,1,7041204.464115222
58,1007,degree,Directed,78095,,2,8157695.633289058
378,790,degree,Directed,78098,,3,7389508.059367661
777,1007,degree,Directed,78110,,1,7954688.29289442
18,665,degree,Directed,78113,,1,7957638.796738484
454,89,degree,Directed,78114,,5,9563345.52068607
418,999,degree,Directed,78116,,5,9519155.100967424
989,890,degree,Directed,78117,,1,8264241.85620499
361,978,degree,Directed,78119,,3,7713315.539928047
94,527,degree,Directed,78136,,1,9411895.135853764
18,584,degree,Directed,78138,,7,9487508.456977606
168,554,degree,Directed,78146,,2,9167232.950540444
18,617,degree,Directed,78155,,8,9508110.489088878
18,826,degree,Directed,78163,,4,9413579.545620197
260,518,degree,Directed,78168,,4,9419881.056269983
131,884,degree,Directed,78171,,1,8013555.841716103
418,883,degree,Directed,78175,,3,6490252.342888228
418,257,degree,Directed,78180,,2,1602761.125995995
45,543,degree,Directed,78181,,1,10406376.922783101
27,660,degree,Directed,78186,,2,7957638.796738484
34,518,degree,Directed,78190,,2,9411895.135853764
418,818,degree,Directed,78201,,10,7773967.72111939
90,640,degree,Directed,78209,,1,8200716.166020667
378,554,degree,Directed,78213,,20,8902729.14758994
454,1016,degree,Directed,78221,,3,10422008.386984896
18,904,degree,Directed,78224,,2,8942387.96285888
1176,280,degree,Directed,78226,,1,8396462.572473403
418,956,degree,Directed,78230,,3,7443991.087764308
27,525,degree,Directed,78233,,1,9411895.135853764
454,477,degree,Directed,78237,,9,7689174.976747059
315,998,degree,Directed,78248,,1,7232541.6048023105
172,608,degree,Directed,78257,,6,7975594.051832963
45,613,degree,Directed,78262,,1,9508110.489088878
781,1114,degree,Directed,78267,,1,9450192.363175808
781,950,degree,Directed,78269,,1,9423969.802855624
168,1096,degree,Directed,78271,,3,9180848.531325975
166,939,degree,Directed,78274,,1,9447258.585756907
669,676,degree,Directed,78275,,1,8968665.60873401
18,615,degree,Directed,78278,,7,9508110.489088878
260,519,degree,Directed,78282,,4,9419881.056269983
49,802,degree,Directed,78284,,1,10373673.30510281
458,819,degree,Directed,78290,,9,10975846.603210932
260,967,degree,Directed,78292,,4,8011412.9946037745
125,89,degree,Directed,78305,,1,9576510.719274256
48,477,degree,Directed,78307,,3,7694022.784231596
361,595,degree,Directed,78317,,5,6715870.446327072
418,7913,degree,Directed,78320,,6,9007862.263793623
503,613,degree,Directed,78325,,1,9328921.25353467
185,803,degree,Directed,78330,,4,9261349.407241033
150,715,degree,Directed,78333,,1,10703106.974279562
454,7913,degree,Directed,78334,,2,9089834.241902895
496,476,degree,Directed,78359,,1,7404224.062571278
48,354,degree,Directed,78362,,3,7757620.623248219
179,354,degree,Directed,78368,,2,7811980.407877221
418,976,degree,Directed,78372,,5,8470231.015172835
56,543,degree,Directed,78374,,1,10406376.922783101
88,479,degree,Directed,78377,,1,7694022.784231596
133,804,degree,Directed,78378,,1,10929777.413088087
34,557,degree,Directed,78383,,2,8394090.917239958
79,640,degree,Directed,78387,,1,8200716.166020667
777,957,degree,Directed,78390,,1,7314567.290107714
454,1002,degree,Directed,78394,,1,9194503.471631361
442,1100,degree,Directed,78412,,1,6801104.406409091
260,599,degree,Directed,78415,,6,8166398.207165525
260,901,degree,Directed,78428,,2,7469612.523735694
2,739,degree,Directed,78431,,4,10141921.07219222
454,475,degree,Directed,78434,,4,9919513.446092019
752,967,degree,Directed,78436,,1,8228913.642114615
653,1073,degree,Directed,78438,,1,8616766.969655175
85,1122,degree,Directed,78445,,1,9306378.269440023
454,990,degree,Directed,78447,,1,18731970.07940245
79,745,degree,Directed,78454,,1,8296467.183712355
418,771,degree,Directed,78458,,11,8558124.456628228
46,849,degree,Directed,78467,,1,7619846.351151413
171,1051,degree,Directed,78468,,1,7039712.612943141
418,1148,degree,Directed,78469,,4,8619068.600573417
73,803,degree,Directed,78474,,1,9476836.265462887
63,1122,degree,Directed,78475,,2,9306378.269440023
48,13,degree,Directed,78479,,1,7960708.3417414995
432,1085,degree,Directed,78481,,1,16122814.018319994
73,883,degree,Directed,78483,,1,6573680.322961275
34,474,degree,Directed,78488,,3,9917086.70177506
252,869,degree,Directed,78502,,1,11116713.577563334
763,956,degree,Directed,78503,,1,7545146.021787597
159,907,degree,Directed,78512,,4,8226170.927616375
54,974,degree,Directed,78514,,1,9412298.015589505
1061,650,degree,Directed,78525,,1,8624077.74626146
58,480,degree,Directed,78540,,1,9843735.520748198
432,659,degree,Directed,78549,,12,5848643.680181028
27,610,degree,Directed,78567,,2,8202858.186746892
78,967,degree,Directed,78569,,2,8213614.840033668
432,520,degree,Directed,78570,,4,7301693.849234051
46,869,degree,Directed,78571,,1,11061726.606066758
48,358,degree,Directed,78575,,1,18554648.252794843
52,543,degree,Directed,78580,,1,10406376.922783101
378,7964,degree,Directed,78584,,1,10907974.388549877
27,580,degree,Directed,78592,,1,1677226.9475357386
692,656,degree,Directed,78602,,1,9517603.778255574
49,602,degree,Directed,78609,,1,7877781.973334991
777,1125,degree,Directed,78610,,1,9722649.995991454
777,5,degree,Directed,78614,,3,8017325.596923348
96,687,degree,Directed,78620,,1,8611983.233719693
255,543,degree,Directed,78629,,1,10459382.941178175
48,919,degree,Directed,78630,,1,7874191.290815105
653,802,degree,Directed,78631,,2,10407123.600558093
58,557,degree,Directed,78638,,1,8394090.917239958
989,3,degree,Directed,78639,,1,7675033.838742789
422,862,degree,Directed,78647,,1,9603267.132354828
46,1081,degree,Directed,78649,,1,9576021.833280725
323,953,degree,Directed,78651,,4,9775897.481104542
260,803,degree,Directed,78654,,3,9466578.487068314
418,696,degree,Directed,78658,,9,8332038.023105725
829,842,degree,Directed,78662,,2,8021676.292792157
454,1106,degree,Directed,78664,,1,9802688.805282682
418,982,degree,Directed,78669,,2,7581331.854944579
66,476,degree,Directed,78671,,1,7694022.784231596
58,613,degree,Directed,78674,,1,9508110.489088878
34,475,degree,Directed,78675,,2,9917086.70177506
159,1142,degree,Directed,78682,,3,8092687.3639127845
706,939,degree,Directed,78684,,4,8421337.06742348
17,258,degree,Directed,78693,,1,1566223.4192740617
65,613,degree,Directed,78701,,1,9508110.489088878
27,1029,degree,Directed,78702,,2,9451086.183960104
111,357,degree,Directed,78703,,1,18554648.252794843
72,539,degree,Directed,78709,,1,8806503.888398755
46,354,degree,Directed,78726,,2,7757620.623248219
454,474,degree,Directed,78735,,5,9919513.446092019
48,281,degree,Directed,78747,,2,8396462.572473403
315,536,degree,Directed,78759,,1,8147780.393667112
155,803,degree,Directed,78760,,1,9476836.265462887
74,849,degree,Directed,78773,,1,7619846.351151413
418,1047,degree,Directed,78776,,5,9265919.141961956
454,688,degree,Directed,78779,,1,8070147.302838539
49,476,degree,Directed,78783,,1,7694022.784231596
159,744,degree,Directed,78792,,4,8426537.216103327
323,869,degree,Directed,78797,,7,10308679.938682895
82,677,degree,Directed,78804,,1,9582586.299158592
34,543,degree,Directed,78807,,1,10406376.922783101
989,905,degree,Directed,78810,,1,9764558.2684559
200,527,degree,Directed,78812,,1,9178592.599910362
762,818,degree,Directed,78817,,1,7874819.466135232
244,474,degree,Directed,78824,,1,10158909.406553602
2,949,degree,Directed,78833,,3,9880820.702490373
378,942,degree,Directed,78836,,3,9409579.509948624
185,898,degree,Directed,78839,,2,8446692.28597938
27,886,degree,Directed,78840,,4,9419201.613189982
653,554,degree,Directed,78850,,4,9326972.668209884
454,901,degree,Directed,78856,,2,7683792.577828914
206,640,degree,Directed,78884,,1,8285071.193150771
14,678,degree,Directed,78888,,9,6935189.419640656
260,531,degree,Directed,78892,,1,9419881.056269983
931,4,degree,Directed,78900,,2,5977193.647946853
64,599,degree,Directed,78906,,1,8409890.034802714
260,7913,degree,Directed,78914,,1,8815746.237905798
18,281,degree,Directed,78925,,5,8396462.572473403
166,803,degree,Directed,78931,,14,9261349.407241033
454,1003,degree,Directed,78933,,3,9324817.390742833
592,953,degree,Directed,78936,,1,10540008.730703464
27,803,degree,Directed,78939,,2,9476836.265462887
27,825,degree,Directed,78950,,2,9080945.14942806
454,522,degree,Directed,78968,,3,9398451.564306341
49,940,degree,Directed,78972,,1,9873130.503889732
49,732,degree,Directed,78974,,1,8260532.271518321
18,538,degree,Directed,78980,,9,8806503.888398755
48,602,degree,Directed,78981,,1,7877781.973334991
27,791,degree,Directed,78983,,1,8121941.619461244
777,543,degree,Directed,78988,,4,10198322.197325476
18,1143,degree,Directed,78996,,2,9422920.370744925
48,660,degree,Directed,79007,,3,7957638.796738484
65,771,degree,Directed,79008,,1,8641759.896929534
422,837,degree,Directed,79010,,1,9533541.55477148
74,357,degree,Directed,79012,,1,18554648.252794843
27,818,degree,Directed,79015,,1,7857027.490736812
589,258,degree,Directed,79016,,1,2149296.876034648
18,983,degree,Directed,79021,,13,9733232.668651544
717,978,degree,Directed,79029,,1,9407597.630244011
777,955,degree,Directed,79032,,2,9441863.417270485
418,1055,degree,Directed,79038,,1,9561913.919801792
27,732,degree,Directed,79039,,1,8260532.271518321
92,3,degree,Directed,79051,,1,7663948.847361364
18,891,degree,Directed,79060,,1,8483783.357123746
244,949,degree,Directed,79074,,1,9172047.464665012
432,7913,degree,Directed,79096,,1,8910184.641861305
27,1010,degree,Directed,79102,,2,8006452.825659593
409,543,degree,Directed,79103,,2,8681487.28473652
27,883,degree,Directed,79108,,4,6573680.322961275
150,743,degree,Directed,79114,,1,9772285.852259187
361,650,degree,Directed,79115,,1,8150533.006626375
454,818,degree,Directed,79121,,1,7852808.732572067
27,954,degree,Directed,79123,,1,8496921.449000385
418,583,degree,Directed,79125,,8,9460710.453989994
653,890,degree,Directed,79129,,3,8256885.389403502
46,536,degree,Directed,79130,,1,8806503.888398755
454,733,degree,Directed,79136,,1,8257036.221650632
592,991,degree,Directed,79143,,1,7217215.019718877
346,878,degree,Directed,79157,,6,9238781.565655356
753,813,degree,Directed,79173,,1,9761087.870250413
244,1143,degree,Directed,79185,,4,9182435.387653017
592,612,degree,Directed,79187,,1,3150072.131870743
422,886,degree,Directed,79198,,1,9379027.74291524
361,1100,degree,Directed,79200,,1,7025542.3084253315
34,614,degree,Directed,79202,,1,9508110.489088878
323,542,degree,Directed,79207,,4,8186004.810945591
244,612,degree,Directed,79210,,2,3011497.275156318
159,1016,degree,Directed,79218,,2,10205324.194802605
432,677,degree,Directed,79220,,3,7503080.499381947
159,280,degree,Directed,79222,,13,8152442.438602279
18,581,degree,Directed,79233,,8,1677226.9475357386
847,580,degree,Directed,79235,,5,650508.0244871995
464,13,degree,Directed,79236,,1,8472766.8994216
18,1100,degree,Directed,79251,,12,7642859.476453498
418,558,degree,Directed,79258,,3,8357276.292162475
570,827,degree,Directed,79261,,1,7331246.542073164
564,1037,degree,Directed,79268,,2,6471701.360690926
172,886,degree,Directed,79271,,3,9186116.91984562
163,543,degree,Directed,79273,,1,10633491.972729929
458,826,degree,Directed,79278,,2,10265517.95115025
244,898,degree,Directed,79284,,3,8450409.885822034
506,949,degree,Directed,79290,,1,9208011.541128287
323,543,degree,Directed,79292,,5,9747364.750058524
260,890,degree,Directed,79294,,3,8009216.216509455
72,89,degree,Directed,79297,,1,9576510.719274256
418,907,degree,Directed,79304,,4,7948853.721318907
92,4,degree,Directed,79321,,1,8248303.9725138
635,4,degree,Directed,79323,,1,5932992.5926396465
2,474,degree,Directed,79329,,6,10048031.81194829
2,1058,degree,Directed,79330,,5,9722407.047687704
260,667,degree,Directed,79337,,2,7546333.193258684
422,281,degree,Directed,79353,,3,8359654.188077527
564,612,degree,Directed,79358,,1,4762661.352607355
432,843,degree,Directed,79360,,4,6266818.342168511
438,539,degree,Directed,79362,,2,6676866.103772536
435,913,degree,Directed,79366,,1,7013817.750950714
555,796,degree,Directed,79369,,3,7582048.392052785
283,856,degree,Directed,79370,,2,7992577.344912849
432,883,degree,Directed,79376,,3,6183896.795591124
331,956,degree,Directed,79379,,1,6734496.854788014
432,973,degree,Directed,79382,,1,6431790.8270971505
418,825,degree,Directed,79394,,6,9046712.510676855
159,1003,degree,Directed,79395,,4,9506053.997959364
166,903,degree,Directed,79396,,1,8694593.853704488
432,957,degree,Directed,79397,,2,6993267.977081288
418,1037,degree,Directed,79400,,1,8641638.755049106
435,611,degree,Directed,79402,,2,10305099.12570739
432,834,degree,Directed,79411,,6,7736119.798486544
627,518,degree,Directed,79412,,1,7504155.483677259
432,888,degree,Directed,79414,,1,6816864.157289432
159,1029,degree,Directed,79415,,14,9229978.711766353
438,580,degree,Directed,79416,,1,3809087.8518954213
442,1058,degree,Directed,79425,,2,7114878.61503518
839,608,degree,Directed,79428,,2,7960933.2813283745
432,842,degree,Directed,79429,,1,6266818.342168511
362,1092,degree,Directed,79436,,1,9041229.004975284
442,518,degree,Directed,79437,,1,7301693.849234051
432,890,degree,Directed,79439,,2,7581379.783783323
432,536,degree,Directed,79441,,2,6676866.103772536
438,940,degree,Directed,79445,,1,7744533.6872580275
432,1029,degree,Directed,79447,,7,7357084.371646439
432,791,degree,Directed,79453,,1,7478152.157519945
418,614,degree,Directed,79454,,6,9464228.790679993
432,656,degree,Directed,79455,,1,7400504.651305798
432,668,degree,Directed,79456,,5,6707283.209300695
244,638,degree,Directed,79461,,1,9388966.984218413
432,1030,degree,Directed,79465,,2,7495393.026695755
323,608,degree,Directed,79470,,3,7521286.889630792
570,869,degree,Directed,79474,,1,9939300.262776332
432,903,degree,Directed,79475,,2,6818076.094230119
18,903,degree,Directed,79477,,3,8942387.96285888
442,537,degree,Directed,79478,,3,6676866.103772536
432,1046,degree,Directed,79480,,1,7346868.570336007
432,89,degree,Directed,79481,,8,7488248.994640615
432,748,degree,Directed,79494,,1,6588572.914900561
432,1136,degree,Directed,79495,,3,6562574.300816376
458,998,degree,Directed,79496,,6,8723168.55179245
432,851,degree,Directed,79497,,3,7554171.605007095
435,678,degree,Directed,79501,,7,6585698.743139598
47,518,degree,Directed,79503,,3,9411895.135853764
432,1096,degree,Directed,79505,,7,7309700.280624755
166,640,degree,Directed,79508,,7,8285071.193150771
432,554,degree,Directed,79530,,6,7290319.719333527
432,949,degree,Directed,79532,,5,7310160.083869611
432,886,degree,Directed,79533,,2,7309255.089427357
442,3,degree,Directed,79535,,1,6759476.509117639
458,1151,degree,Directed,79536,,3,8602297.125911938
432,941,degree,Directed,79541,,1,7744533.6872580275
633,537,degree,Directed,79542,,3,6482578.925029353
432,657,degree,Directed,79544,,2,7400504.651305798
192,660,degree,Directed,79545,,1,7725037.139572662
564,542,degree,Directed,79546,,2,6586795.930654096
166,659,degree,Directed,79547,,13,7725037.139572662
361,521,degree,Directed,79552,,7,7968635.552105168
442,1047,degree,Directed,79555,,1,7176446.900185262
244,541,degree,Directed,79556,,2,8542419.731581157
442,787,degree,Directed,79557,,1,7376998.880283346
564,7909,degree,Directed,79559,,2,6725683.313765495
432,869,degree,Directed,79563,,2,10569684.71972172
443,516,degree,Directed,79564,,1,7301693.849234051
749,964,degree,Directed,79569,,1,8132190.281194254
442,1025,degree,Directed,79570,,1,7179886.766883937
172,482,degree,Directed,79576,,2,10021828.859492457
432,1150,degree,Directed,79577,,1,14931487.30304337
166,1010,degree,Directed,79581,,1,8080058.713274095
442,1148,degree,Directed,79587,,1,8238936.446577142
432,812,degree,Directed,79589,,1,7563066.914536076
323,803,degree,Directed,79594,,18,8765753.450166594
458,796,degree,Directed,79595,,7,7884769.753988112
432,1027,degree,Directed,79596,,2,7621818.181798396
442,817,degree,Directed,79597,,1,7558591.823825828
432,1013,degree,Directed,79608,,1,9326251.006440481
443,1039,degree,Directed,79614,,1,7538441.633626088
651,559,degree,Directed,79618,,2,8318541.688670347
378,796,degree,Directed,79620,,8,7300559.264983617
418,812,degree,Directed,79621,,6,9630050.347169241
442,789,degree,Directed,79624,,1,6801426.093991965
432,815,degree,Directed,79627,,1,6691440.5714424625
432,947,degree,Directed,79631,,3,7945415.638227248
432,743,degree,Directed,79632,,1,9801099.776432443
442,887,degree,Directed,79633,,1,7404319.304442656
283,900,degree,Directed,79635,,1,8501914.878998626
435,1058,degree,Directed,79636,,1,7114878.61503518
283,1001,degree,Directed,79637,,4,7732922.665765901
432,977,degree,Directed,79643,,1,9970108.091576317
564,611,degree,Directed,79646,,1,10241445.429779066
323,872,degree,Directed,79658,,5,8734628.088041391
432,953,degree,Directed,79663,,3,10340622.741875648
592,796,degree,Directed,79665,,10,7450642.930386368
435,517,degree,Directed,79666,,1,7301693.849234051
432,942,degree,Directed,79668,,1,7847188.87367084
458,905,degree,Directed,79673,,2,10614323.43601921
432,663,degree,Directed,79683,,6,5848643.680181028
159,562,degree,Directed,79697,,1,1981124.7013057165
432,1016,degree,Directed,79703,,1,8328843.969404985
432,631,degree,Directed,79706,,1,7582221.596117753
564,1039,degree,Directed,79707,,2,7439393.314908291
564,903,degree,Directed,79712,,4,6726046.420929174
432,939,degree,Directed,79715,,1,7575485.985027187
432,567,degree,Directed,79719,,1,6071521.992501747
564,964,degree,Directed,79729,,1,7627767.026947021
418,898,degree,Directed,79738,,2,8246110.915620848
432,813,degree,Directed,79740,,6,7699608.088915867
442,1096,degree,Directed,79743,,1,7309700.280624755
432,979,degree,Directed,79746,,2,8360904.702432738
194,613,degree,Directed,79748,,1,9289162.597145958
432,5,degree,Directed,79750,,3,7210079.891286794
432,983,degree,Directed,79751,,4,7666917.681532758
435,1067,degree,Directed,79753,,1,7340956.585428658
442,7913,degree,Directed,79755,,1,8910184.641861305
680,517,degree,Directed,79758,,1,9323212.70275608
325,1033,degree,Directed,79761,,1,8607543.435030017
438,976,degree,Directed,79764,,1,6374148.454263503
564,522,degree,Directed,79767,,5,7206882.789898838
432,541,degree,Directed,79768,,2,6676866.103772536
432,920,degree,Directed,79786,,1,15326697.368724793
435,536,degree,Directed,79789,,1,6676866.103772536
570,904,degree,Directed,79793,,1,6613137.443013255
772,955,degree,Directed,79794,,1,9080704.924028039
435,4,degree,Directed,79799,,1,6147003.166688749
432,477,degree,Directed,79801,,4,6746551.6940987855
159,941,degree,Directed,79802,,6,9618416.18073681
435,13,degree,Directed,79804,,2,7029266.975502214
847,1143,degree,Directed,79806,,1,10509276.427689776
442,631,degree,Directed,79807,,1,7582221.596117753
564,560,degree,Directed,79809,,1,6179953.375777886
166,660,degree,Directed,79810,,1,7725037.139572662
432,660,degree,Directed,79811,,4,5848643.680181028
438,479,degree,Directed,79812,,1,6746551.6940987855
443,900,degree,Directed,79817,,1,7767446.413275363
432,665,degree,Directed,79820,,1,5848643.680181028
432,914,degree,Directed,79825,,1,6185424.633576694
432,1048,degree,Directed,79827,,3,7677323.191840715
432,744,degree,Directed,79829,,2,7659087.571955668
432,580,degree,Directed,79831,,5,3809087.8518954213
432,758,degree,Directed,79833,,3,7805555.994319314
432,872,degree,Directed,79834,,1,7300271.121296553
432,789,degree,Directed,79836,,3,6801426.093991965
440,536,degree,Directed,79837,,1,6676866.103772536
504,656,degree,Directed,79839,,1,9388366.420334535
187,790,degree,Directed,79840,,1,7729891.053793097
432,1039,degree,Directed,79844,,5,7538441.633626088
432,542,degree,Directed,79846,,11,6676866.103772536
432,583,degree,Directed,79847,,2,7356278.981230215
